id_cliente,id_cuenta,tipo
C104651,C104651-T1,TC
C104652,C104652-T1,TC
C104652,C104652-T2,TC
C104653,C104653-T1,TC
C104654,C104654-T1,TC
C104655,C104655-T1,TC
C104656,C104656-T1,TC
C104657,C104657-T1,TC
C104658,C104658-T1,TC
C104658,C104658-T2,TC
C104659,C104659-T1,TC
C104659,C104659-T2,TC
C104660,C104660-T1,TC
C104661,C104661-T1,TC
C104661,C104661-T2,TC
C104662,C104662-T1,TC
C104663,C104663-T1,TC
C104663,C104663-T2,TC
C104663,C104663-T3,TC
C104664,C104664-T1,TC
C104664,C104664-T2,TC
C104664,C104664-T3,TC
C104665,C104665-T1,TC
C104666,C104666-T1,TC
C104666,C104666-T2,TC
C104666,C104666-T3,TC
C104667,C104667-T1,TC
C104668,C104668-T1,TC
C104669,C104669-T1,TC
C104670,C104670-T1,TC
C104671,C104671-T1,TC
C104672,C104672-T1,TC
C104673,C104673-T1,TC
C104673,C104673-T2,TC
C104673,C104673-T3,TC
C104674,C104674-T1,TC
C104674,C104674-T2,TC
C104675,C104675-T1,TC
C104676,C104676-T1,TC
C104677,C104677-T1,TC
C104678,C104678-T1,TC
C104678,C104678-T2,TC
C104679,C104679-T1,TC
C104680,C104680-T1,TC
C104681,C104681-T1,TC
C104681,C104681-T2,TC
C104682,C104682-T1,TC
C104683,C104683-T1,TC
C104684,C104684-T1,TC
C104685,C104685-T1,TC
C104685,C104685-T2,TC
C104686,C104686-T1,TC
C104686,C104686-T2,TC
C104686,C104686-T3,TC
C104687,C104687-T1,TC
C104688,C104688-T1,TC
C104689,C104689-T1,TC
C104689,C104689-T2,TC
C104690,C104690-T1,TC
C104691,C104691-T1,TC
C104691,C104691-T2,TC
C104692,C104692-T1,TC
C104692,C104692-T2,TC
C104693,C104693-T1,TC
C104694,C104694-T1,TC
C104695,C104695-T1,TC
C104695,C104695-T2,TC
C104696,C104696-T1,TC
C104696,C104696-T2,TC
C104696,C104696-T3,TC
C104697,C104697-T1,TC
C104698,C104698-T1,TC
C104699,C104699-T1,TC
C104699,C104699-T2,TC
C104700,C104700-T1,TC
C104701,C104701-T1,TC
C104701,C104701-T2,TC
C104702,C104702-T1,TC
C104703,C104703-T1,TC
C104704,C104704-T1,TC
C104704,C104704-T2,TC
C104705,C104705-T1,TC
C104705,C104705-T2,TC
C104706,C104706-T1,TC
C104706,C104706-T2,TC
C104706,C104706-T3,TC
C104707,C104707-T1,TC
C104708,C104708-T1,TC
C104708,C104708-T2,TC
C104708,C104708-T3,TC
C104709,C104709-T1,TC
C104709,C104709-T2,TC
C104710,C104710-T1,TC
C104710,C104710-T2,TC
C104710,C104710-T3,TC
C104711,C104711-T1,TC
C104711,C104711-T2,TC
C104711,C104711-T3,TC
C104712,C104712-T1,TC
C104713,C104713-T1,TC
C104713,C104713-T2,TC
C104714,C104714-T1,TC
C104714,C104714-T2,TC
C104715,C104715-T1,TC
C104716,C104716-T1,TC
C104717,C104717-T1,TC
C104718,C104718-T1,TC
C104719,C104719-T1,TC
C104719,C104719-T2,TC
C104720,C104720-T1,TC
C104720,C104720-T2,TC
C104721,C104721-T1,TC
C104722,C104722-T1,TC
C104723,C104723-T1,TC
C104724,C104724-T1,TC
C104724,C104724-T2,TC
C104725,C104725-T1,TC
C104726,C104726-T1,TC
C104727,C104727-T1,TC
C104728,C104728-T1,TC
C104729,C104729-T1,TC
C104730,C104730-T1,TC
C104730,C104730-T2,TC
C104730,C104730-T3,TC
C104731,C104731-T1,TC
C104732,C104732-T1,TC
C104733,C104733-T1,TC
C104734,C104734-T1,TC
C104735,C104735-T1,TC
C104736,C104736-T1,TC
C104736,C104736-T2,TC
C104737,C104737-T1,TC
C104738,C104738-T1,TC
C104738,C104738-T2,TC
C104738,C104738-T3,TC
C104739,C104739-T1,TC
C104740,C104740-T1,TC
C104741,C104741-T1,TC
C104742,C104742-T1,TC
C104742,C104742-T2,TC
C104743,C104743-T1,TC
C104743,C104743-T2,TC
C104744,C104744-T1,TC
C104745,C104745-T1,TC
C104745,C104745-T2,TC
C104746,C104746-T1,TC
C104747,C104747-T1,TC
C104747,C104747-T2,TC
C104748,C104748-T1,TC
C104749,C104749-T1,TC
C104750,C104750-T1,TC
C104751,C104751-T1,TC
C104752,C104752-T1,TC
C104753,C104753-T1,TC
C104753,C104753-T2,TC
C104754,C104754-T1,TC
C104754,C104754-T2,TC
C104755,C104755-T1,TC
C104755,C104755-T2,TC
C104755,C104755-T3,TC
C104756,C104756-T1,TC
C104756,C104756-T2,TC
C104756,C104756-T3,TC
C104757,C104757-T1,TC
C104758,C104758-T1,TC
C104759,C104759-T1,TC
C104759,C104759-T2,TC
C104760,C104760-T1,TC
C104761,C104761-T1,TC
C104762,C104762-T1,TC
C104763,C104763-T1,TC
C104764,C104764-T1,TC
C104764,C104764-T2,TC
C104765,C104765-T1,TC
C104766,C104766-T1,TC
C104767,C104767-T1,TC
C104768,C104768-T1,TC
C104769,C104769-T1,TC
C104770,C104770-T1,TC
C104771,C104771-T1,TC
C104772,C104772-T1,TC
C104773,C104773-T1,TC
C104774,C104774-T1,TC
C104775,C104775-T1,TC
C104776,C104776-T1,TC
C104776,C104776-T2,TC
C104777,C104777-T1,TC
C104777,C104777-T2,TC
C104777,C104777-T3,TC
C104778,C104778-T1,TC
C104778,C104778-T2,TC
C104779,C104779-T1,TC
C104780,C104780-T1,TC
C104780,C104780-T2,TC
C104780,C104780-T3,TC
C104781,C104781-T1,TC
C104782,C104782-T1,TC
C104782,C104782-T2,TC
C104783,C104783-T1,TC
C104783,C104783-T2,TC
C104783,C104783-T3,TC
C104784,C104784-T1,TC
C104784,C104784-T2,TC
C104785,C104785-T1,TC
C104786,C104786-T1,TC
C104787,C104787-T1,TC
C104788,C104788-T1,TC
C104789,C104789-T1,TC
C104790,C104790-T1,TC
C104791,C104791-T1,TC
C104791,C104791-T2,TC
C104792,C104792-T1,TC
C104792,C104792-T2,TC
C104793,C104793-T1,TC
C104793,C104793-T2,TC
C104794,C104794-T1,TC
C104795,C104795-T1,TC
C104796,C104796-T1,TC
C104797,C104797-T1,TC
C104798,C104798-T1,TC
C104799,C104799-T1,TC
C104800,C104800-T1,TC
C104801,C104801-T1,TC
C104802,C104802-T1,TC
C104803,C104803-T1,TC
C104803,C104803-T2,TC
C104804,C104804-T1,TC
C104805,C104805-T1,TC
C104805,C104805-T2,TC
C104806,C104806-T1,TC
C104806,C104806-T2,TC
C104807,C104807-T1,TC
C104807,C104807-T2,TC
C104808,C104808-T1,TC
C104809,C104809-T1,TC
C104809,C104809-T2,TC
C104809,C104809-T3,TC
C104810,C104810-T1,TC
C104811,C104811-T1,TC
C104812,C104812-T1,TC
C104813,C104813-T1,TC
C104813,C104813-T2,TC
C104814,C104814-T1,TC
C104815,C104815-T1,TC
C104816,C104816-T1,TC
C104816,C104816-T2,TC
C104817,C104817-T1,TC
C104818,C104818-T1,TC
C104819,C104819-T1,TC
C104820,C104820-T1,TC
C104820,C104820-T2,TC
C104821,C104821-T1,TC
C104822,C104822-T1,TC
C104823,C104823-T1,TC
C104823,C104823-T2,TC
C104824,C104824-T1,TC
C104825,C104825-T1,TC
C104826,C104826-T1,TC
C104827,C104827-T1,TC
C104827,C104827-T2,TC
C104828,C104828-T1,TC
C104829,C104829-T1,TC
C104829,C104829-T2,TC
C104830,C104830-T1,TC
C104831,C104831-T1,TC
C104832,C104832-T1,TC
C104833,C104833-T1,TC
C104834,C104834-T1,TC
C104834,C104834-T2,TC
C104835,C104835-T1,TC
C104835,C104835-T2,TC
C104836,C104836-T1,TC
C104837,C104837-T1,TC
C104838,C104838-T1,TC
C104839,C104839-T1,TC
C104840,C104840-T1,TC
C104840,C104840-T2,TC
C104840,C104840-T3,TC
C104841,C104841-T1,TC
C104842,C104842-T1,TC
C104842,C104842-T2,TC
C104843,C104843-T1,TC
C104843,C104843-T2,TC
C104843,C104843-T3,TC
C104844,C104844-T1,TC
C104844,C104844-T2,TC
C104845,C104845-T1,TC
C104846,C104846-T1,TC
C104847,C104847-T1,TC
C104847,C104847-T2,TC
C104848,C104848-T1,TC
C104849,C104849-T1,TC
C104850,C104850-T1,TC
C104851,C104851-T1,TC
C104851,C104851-T2,TC
C104851,C104851-T3,TC
C104852,C104852-T1,TC
C104852,C104852-T2,TC
C104853,C104853-T1,TC
C104854,C104854-T1,TC
C104855,C104855-T1,TC
C104856,C104856-T1,TC
C104857,C104857-T1,TC
C104857,C104857-T2,TC
C104857,C104857-T3,TC
C104858,C104858-T1,TC
C104859,C104859-T1,TC
C104860,C104860-T1,TC
C104861,C104861-T1,TC
C104861,C104861-T2,TC
C104861,C104861-T3,TC
C104862,C104862-T1,TC
C104862,C104862-T2,TC
C104863,C104863-T1,TC
C104864,C104864-T1,TC
C104865,C104865-T1,TC
C104865,C104865-T2,TC
C104866,C104866-T1,TC
C104866,C104866-T2,TC
C104867,C104867-T1,TC
C104868,C104868-T1,TC
C104869,C104869-T1,TC
C104870,C104870-T1,TC
C104871,C104871-T1,TC
C104871,C104871-T2,TC
C104871,C104871-T3,TC
C104872,C104872-T1,TC
C104872,C104872-T2,TC
C104873,C104873-T1,TC
C104873,C104873-T2,TC
C104874,C104874-T1,TC
C104875,C104875-T1,TC
C104875,C104875-T2,TC
C104876,C104876-T1,TC
C104877,C104877-T1,TC
C104878,C104878-T1,TC
C104878,C104878-T2,TC
C104878,C104878-T3,TC
C104879,C104879-T1,TC
C104880,C104880-T1,TC
C104880,C104880-T2,TC
C104881,C104881-T1,TC
C104882,C104882-T1,TC
C104882,C104882-T2,TC
C104882,C104882-T3,TC
C104883,C104883-T1,TC
C104884,C104884-T1,TC
C104885,C104885-T1,TC
C104886,C104886-T1,TC
C104887,C104887-T1,TC
C104887,C104887-T2,TC
C104887,C104887-T3,TC
C104888,C104888-T1,TC
C104889,C104889-T1,TC
C104890,C104890-T1,TC
C104890,C104890-T2,TC
C104891,C104891-T1,TC
C104892,C104892-T1,TC
C104892,C104892-T2,TC
C104893,C104893-T1,TC
C104893,C104893-T2,TC
C104894,C104894-T1,TC
C104894,C104894-T2,TC
C104895,C104895-T1,TC
C104895,C104895-T2,TC
C104895,C104895-T3,TC
C104896,C104896-T1,TC
C104897,C104897-T1,TC
C104897,C104897-T2,TC
C104898,C104898-T1,TC
C104899,C104899-T1,TC
C104900,C104900-T1,TC
C104900,C104900-T2,TC
C104901,C104901-T1,TC
C104901,C104901-T2,TC
C104902,C104902-T1,TC
C104903,C104903-T1,TC
C104904,C104904-T1,TC
C104905,C104905-T1,TC
C104906,C104906-T1,TC
C104907,C104907-T1,TC
C104907,C104907-T2,TC
C104908,C104908-T1,TC
C104909,C104909-T1,TC
C104909,C104909-T2,TC
C104910,C104910-T1,TC
C104911,C104911-T1,TC
C104911,C104911-T2,TC
C104912,C104912-T1,TC
C104912,C104912-T2,TC
C104913,C104913-T1,TC
C104914,C104914-T1,TC
C104914,C104914-T2,TC
C104915,C104915-T1,TC
C104915,C104915-T2,TC
C104916,C104916-T1,TC
C104917,C104917-T1,TC
C104918,C104918-T1,TC
C104918,C104918-T2,TC
C104918,C104918-T3,TC
C104919,C104919-T1,TC
C104920,C104920-T1,TC
C104920,C104920-T2,TC
C104921,C104921-T1,TC
C104922,C104922-T1,TC
C104923,C104923-T1,TC
C104924,C104924-T1,TC
C104925,C104925-T1,TC
C104926,C104926-T1,TC
C104927,C104927-T1,TC
C104927,C104927-T2,TC
C104927,C104927-T3,TC
C104928,C104928-T1,TC
C104929,C104929-T1,TC
C104929,C104929-T2,TC
C104930,C104930-T1,TC
C104930,C104930-T2,TC
C104931,C104931-T1,TC
C104932,C104932-T1,TC
C104932,C104932-T2,TC
C104933,C104933-T1,TC
C104934,C104934-T1,TC
C104935,C104935-T1,TC
C104936,C104936-T1,TC
C104937,C104937-T1,TC
C104938,C104938-T1,TC
C104938,C104938-T2,TC
C104939,C104939-T1,TC
C104940,C104940-T1,TC
C104941,C104941-T1,TC
C104942,C104942-T1,TC
C104943,C104943-T1,TC
C104943,C104943-T2,TC
C104944,C104944-T1,TC
C104945,C104945-T1,TC
C104946,C104946-T1,TC
C104947,C104947-T1,TC
C104947,C104947-T2,TC
C104947,C104947-T3,TC
C104948,C104948-T1,TC
C104949,C104949-T1,TC
C104950,C104950-T1,TC
C104951,C104951-T1,TC
C104951,C104951-T2,TC
C104952,C104952-T1,TC
C104952,C104952-T2,TC
C104952,C104952-T3,TC
C104953,C104953-T1,TC
C104953,C104953-T2,TC
C104953,C104953-T3,TC
C104954,C104954-T1,TC
C104954,C104954-T2,TC
C104955,C104955-T1,TC
C104955,C104955-T2,TC
C104956,C104956-T1,TC
C104956,C104956-T2,TC
C104957,C104957-T1,TC
C104957,C104957-T2,TC
C104958,C104958-T1,TC
C104958,C104958-T2,TC
C104959,C104959-T1,TC
C104959,C104959-T2,TC
C104959,C104959-T3,TC
C104960,C104960-T1,TC
C104960,C104960-T2,TC
C104961,C104961-T1,TC
C104962,C104962-T1,TC
C104963,C104963-T1,TC
C104964,C104964-T1,TC
C104964,C104964-T2,TC
C104964,C104964-T3,TC
C104965,C104965-T1,TC
C104966,C104966-T1,TC
C104967,C104967-T1,TC
C104967,C104967-T2,TC
C104968,C104968-T1,TC
C104969,C104969-T1,TC
C104970,C104970-T1,TC
C104971,C104971-T1,TC
C104971,C104971-T2,TC
C104972,C104972-T1,TC
C104973,C104973-T1,TC
C104974,C104974-T1,TC
C104974,C104974-T2,TC
C104975,C104975-T1,TC
C104976,C104976-T1,TC
C104977,C104977-T1,TC
C104978,C104978-T1,TC
C104979,C104979-T1,TC
C104980,C104980-T1,TC
C104980,C104980-T2,TC
C104981,C104981-T1,TC
C104981,C104981-T2,TC
C104982,C104982-T1,TC
C104982,C104982-T2,TC
C104983,C104983-T1,TC
C104983,C104983-T2,TC
C104984,C104984-T1,TC
C104985,C104985-T1,TC
C104985,C104985-T2,TC
C104986,C104986-T1,TC
C104987,C104987-T1,TC
C104987,C104987-T2,TC
C104988,C104988-T1,TC
C104989,C104989-T1,TC
C104990,C104990-T1,TC
C104990,C104990-T2,TC
C104991,C104991-T1,TC
C104991,C104991-T2,TC
C104992,C104992-T1,TC
C104993,C104993-T1,TC
C104993,C104993-T2,TC
C104994,C104994-T1,TC
C104995,C104995-T1,TC
C104996,C104996-T1,TC
C104997,C104997-T1,TC
C104998,C104998-T1,TC
C104999,C104999-T1,TC
