id_cliente,default_12m,lgd_real,stage_ifrs9,pd12m_sim
C00034947,0,0.353,2,0.35
C00034948,0,0.336,2,0.35
C00034949,0,0.321,2,0.35
C00034950,0,0.341,2,0.35
C00034951,0,0.345,2,0.35
C00034952,1,0.317,2,0.35
C00034953,0,0.299,2,0.35
C00034954,0,0.325,2,0.35
C00034955,0,0.319,2,0.35
C00034956,0,0.333,2,0.35
C00034957,0,0.334,2,0.35
C00034958,0,0.31,2,0.35
C00034959,0,0.319,2,0.35
C00034960,0,0.34,2,0.35
C00034961,0,0.335,2,0.35
C00034962,1,0.349,2,0.35
C00034963,1,0.314,2,0.35
C00034964,0,0.324,2,0.35
C00034965,1,0.321,2,0.35
C00034966,0,0.343,2,0.35
C00034967,1,0.343,2,0.35
C00034968,0,0.34,2,0.35
C00034969,0,0.336,2,0.35
C00034970,0,0.337,2,0.35
C00034971,1,0.337,2,0.35
C00034972,1,0.332,2,0.35
C00034973,0,0.305,2,0.35
C00034974,0,0.34,2,0.35
C00034975,0,0.317,2,0.35
C00034976,1,0.336,2,0.35
C00034977,0,0.324,2,0.35
C00034978,0,0.295,2,0.35
C00034979,0,0.316,2,0.35
C00034980,0,0.361,2,0.35
C00034981,0,0.318,2,0.35
C00034982,1,0.315,2,0.35
C00034983,1,0.339,2,0.35
C00034984,0,0.316,2,0.35
C00034985,1,0.298,2,0.35
C00034986,1,0.357,2,0.35
C00034987,0,0.34,2,0.35
C00034988,0,0.338,2,0.35
C00034989,0,0.337,2,0.35
C00034990,1,0.308,2,0.35
C00034991,0,0.348,2,0.35
C00034992,0,0.3,2,0.35
C00034993,0,0.322,2,0.35
C00034994,0,0.325,2,0.35
C00034995,0,0.347,2,0.35
C00034996,0,0.333,2,0.35
C00034997,1,0.298,2,0.35
C00034998,0,0.315,2,0.35
C00034999,0,0.319,2,0.35
C00035000,0,0.347,2,0.35
C00035001,0,0.343,2,0.35
C00035002,0,0.313,2,0.35
C00035003,0,0.321,2,0.35
C00035004,1,0.338,2,0.35
C00035005,0,0.309,2,0.35
C00035006,1,0.353,2,0.35
C00035007,1,0.335,2,0.35
C00035008,0,0.317,2,0.35
C00035009,1,0.366,2,0.35
C00035010,0,0.331,2,0.35
C00035011,0,0.322,2,0.35
C00035012,0,0.321,2,0.35
C00035013,0,0.316,2,0.35
C00035014,1,0.334,2,0.35
C00035015,1,0.337,2,0.35
C00035016,0,0.332,2,0.35
C00035017,0,0.326,2,0.35
C00035018,1,0.319,2,0.35
C00035019,1,0.318,2,0.35
C00035020,1,0.296,2,0.35
C00035021,1,0.325,2,0.35
C00035022,0,0.346,2,0.35
C00035023,0,0.321,2,0.35
C00035024,0,0.334,2,0.35
C00035025,0,0.32,2,0.35
C00035026,1,0.317,2,0.35
C00035027,1,0.334,2,0.35
C00035028,1,0.366,2,0.35
C00035029,0,0.308,2,0.35
C00035030,0,0.318,2,0.35
C00035031,0,0.328,2,0.35
C00035032,1,0.318,2,0.35
C00035033,0,0.314,2,0.35
C00035034,1,0.332,2,0.35
C00035035,1,0.324,2,0.35
C00035036,0,0.316,2,0.35
C00035037,0,0.336,2,0.35
C00035038,1,0.333,2,0.35
C00035039,0,0.322,2,0.35
C00035040,0,0.332,2,0.35
C00035041,0,0.339,2,0.35
C00035042,0,0.344,2,0.35
C00035043,1,0.346,2,0.35
C00035044,0,0.31,2,0.35
C00035045,0,0.331,2,0.35
C00035046,1,0.344,2,0.35
C00035047,0,0.316,2,0.35
C00035048,1,0.341,2,0.35
C00035049,1,0.367,2,0.35
C00035050,0,0.334,2,0.35
C00035051,0,0.346,2,0.35
C00035052,0,0.319,2,0.35
C00035053,0,0.346,2,0.35
C00035054,0,0.351,2,0.35
C00035055,0,0.324,2,0.35
C00035056,0,0.313,2,0.35
C00035057,1,0.343,2,0.35
C00035058,0,0.315,2,0.35
C00035059,0,0.336,2,0.35
C00035060,0,0.344,2,0.35
C00035061,1,0.343,2,0.35
C00035062,0,0.333,2,0.35
C00035063,0,0.325,2,0.35
C00035064,1,0.338,2,0.35
C00035065,1,0.352,2,0.35
C00035066,1,0.353,2,0.35
C00035067,1,0.333,2,0.35
C00035068,0,0.33,2,0.35
C00035069,0,0.33,2,0.35
C00035070,0,0.33,2,0.35
C00035071,1,0.301,2,0.35
C00035072,1,0.346,2,0.35
C00035073,0,0.319,2,0.35
C00035074,0,0.328,2,0.35
C00035075,1,0.351,2,0.35
C00035076,1,0.327,2,0.35
C00035077,0,0.335,2,0.35
C00035078,0,0.352,2,0.35
C00035079,0,0.359,2,0.35
C00035080,0,0.331,2,0.35
C00035081,1,0.322,2,0.35
C00035082,0,0.352,2,0.35
C00035083,0,0.344,2,0.35
C00035084,0,0.336,2,0.35
C00035085,0,0.309,2,0.35
C00035086,1,0.329,2,0.35
C00035087,0,0.323,2,0.35
C00035088,1,0.319,2,0.35
C00035089,1,0.348,2,0.35
C00035090,1,0.324,2,0.35
C00035091,0,0.317,2,0.35
C00035092,0,0.335,2,0.35
C00035093,0,0.323,2,0.35
C00035094,1,0.339,2,0.35
C00035095,0,0.353,2,0.35
C00035096,0,0.334,2,0.35
C00035097,0,0.323,2,0.35
C00035098,1,0.318,2,0.35
C00035099,0,0.324,2,0.35
C00035100,1,0.305,2,0.35
C00035101,1,0.318,2,0.35
C00035102,0,0.357,2,0.35
C00035103,0,0.336,2,0.35
C00035104,1,0.344,2,0.35
C00035105,0,0.333,2,0.35
C00035106,0,0.325,2,0.35
C00035107,0,0.334,2,0.35
C00035108,0,0.323,2,0.35
C00035109,1,0.35,2,0.35
C00035110,0,0.328,2,0.35
C00035111,0,0.366,2,0.35
C00035112,0,0.312,2,0.35
C00035113,0,0.319,2,0.35
C00035114,0,0.325,2,0.35
C00035115,0,0.344,2,0.35
C00035116,1,0.319,2,0.35
C00035117,0,0.324,2,0.35
C00035118,0,0.362,2,0.35
C00035119,1,0.34,2,0.35
C00035120,0,0.341,2,0.35
C00035121,0,0.344,2,0.35
C00035122,1,0.307,2,0.35
C00035123,1,0.365,2,0.35
C00035124,0,0.301,2,0.35
C00035125,0,0.341,2,0.35
C00035126,0,0.336,2,0.35
C00035127,0,0.322,2,0.35
C00035128,0,0.302,2,0.35
C00035129,0,0.329,2,0.35
C00035130,1,0.346,2,0.35
C00035131,0,0.335,2,0.35
C00035132,1,0.347,2,0.35
C00035133,0,0.321,2,0.35
C00035134,0,0.324,2,0.35
C00035135,0,0.3,2,0.35
C00035136,0,0.339,2,0.35
C00035137,0,0.31,2,0.35
C00035138,0,0.301,2,0.35
C00035139,1,0.347,2,0.35
C00035140,1,0.34,2,0.35
C00035141,0,0.335,2,0.35
C00035142,0,0.338,2,0.35
C00035143,1,0.342,2,0.35
C00035144,0,0.306,2,0.35
C00035145,0,0.318,2,0.35
C00035146,1,0.357,2,0.35
C00035147,0,0.324,2,0.35
C00035148,1,0.331,2,0.35
C00035149,0,0.299,2,0.35
C00035150,1,0.355,2,0.35
C00035151,0,0.321,2,0.35
C00035152,0,0.353,2,0.35
C00035153,1,0.3,2,0.35
C00035154,0,0.311,2,0.35
C00035155,0,0.324,2,0.35
C00035156,1,0.337,2,0.35
C00035157,0,0.321,2,0.35
C00035158,0,0.323,2,0.35
C00035159,1,0.339,2,0.35
C00035160,1,0.344,2,0.35
C00035161,0,0.327,2,0.35
C00035162,1,0.307,2,0.35
C00035163,0,0.36,2,0.35
C00035164,0,0.344,2,0.35
C00035165,1,0.343,2,0.35
C00035166,0,0.33,2,0.35
C00035167,1,0.34,2,0.35
C00035168,0,0.322,2,0.35
C00035169,0,0.33,2,0.35
C00035170,0,0.297,2,0.35
C00035171,0,0.34,2,0.35
C00035172,0,0.333,2,0.35
C00035173,1,0.312,2,0.35
C00035174,1,0.337,2,0.35
C00035175,1,0.285,2,0.35
C00035176,0,0.34,2,0.35
C00035177,0,0.34,2,0.35
C00035178,1,0.33,2,0.35
C00035179,0,0.316,2,0.35
C00035180,0,0.307,2,0.35
C00035181,0,0.311,2,0.35
C00035182,1,0.333,2,0.35
C00035183,1,0.352,2,0.35
C00035184,0,0.328,2,0.35
C00035185,1,0.37,2,0.35
C00035186,1,0.347,2,0.35
C00035187,0,0.351,2,0.35
C00035188,0,0.348,2,0.35
C00035189,0,0.325,2,0.35
C00035190,0,0.334,2,0.35
C00035191,0,0.319,2,0.35
C00035192,0,0.354,2,0.35
C00035193,0,0.314,2,0.35
C00035194,0,0.302,2,0.35
C00035195,0,0.315,2,0.35
C00035196,1,0.333,2,0.35
C00035197,0,0.332,2,0.35
C00035198,1,0.342,2,0.35
C00035199,1,0.339,2,0.35
C00035200,1,0.338,2,0.35
C00035201,0,0.334,2,0.35
C00035202,1,0.336,2,0.35
C00035203,1,0.327,2,0.35
C00035204,1,0.341,2,0.35
C00035205,0,0.325,2,0.35
C00035206,0,0.32,2,0.35
C00035207,0,0.317,2,0.35
C00035208,0,0.333,2,0.35
C00035209,1,0.374,2,0.35
C00035210,0,0.318,2,0.35
C00035211,1,0.366,2,0.35
C00035212,1,0.33,2,0.35
C00035213,0,0.331,2,0.35
C00035214,0,0.347,2,0.35
C00035215,0,0.325,2,0.35
C00035216,0,0.328,2,0.35
C00035217,1,0.332,2,0.35
C00035218,0,0.329,2,0.35
C00035219,0,0.293,2,0.35
C00035220,0,0.355,2,0.35
C00035221,0,0.338,2,0.35
C00035222,0,0.344,2,0.35
C00035223,1,0.329,2,0.35
C00035224,0,0.316,2,0.35
C00035225,0,0.327,2,0.35
C00035226,1,0.354,2,0.35
C00035227,0,0.336,2,0.35
C00035228,0,0.332,2,0.35
C00035229,1,0.323,2,0.35
C00035230,0,0.319,2,0.35
C00035231,0,0.348,2,0.35
C00035232,1,0.335,2,0.35
C00035233,0,0.323,2,0.35
C00035234,0,0.314,2,0.35
C00035235,0,0.339,2,0.35
C00035236,0,0.297,2,0.35
C00035237,0,0.331,2,0.35
C00035238,1,0.31,2,0.35
C00035239,1,0.307,2,0.35
C00035240,1,0.348,2,0.35
C00035241,1,0.353,2,0.35
C00035242,0,0.344,2,0.35
C00035243,0,0.306,2,0.35
C00035244,0,0.326,2,0.35
C00035245,0,0.318,2,0.35
C00035246,0,0.323,2,0.35
C00035247,0,0.337,2,0.35
C00035248,1,0.367,2,0.35
C00035249,0,0.322,2,0.35
C00035250,1,0.348,2,0.35
C00035251,0,0.302,2,0.35
C00035252,0,0.333,2,0.35
C00035253,1,0.326,2,0.35
C00035254,0,0.313,2,0.35
C00035255,0,0.326,2,0.35
C00035256,0,0.329,2,0.35
C00035257,0,0.325,2,0.35
C00035258,0,0.32,2,0.35
C00035259,0,0.316,2,0.35
C00035260,0,0.314,2,0.35
C00035261,0,0.34,2,0.35
C00035262,1,0.296,2,0.35
C00035263,0,0.342,2,0.35
C00035264,0,0.325,2,0.35
C00035265,1,0.299,2,0.35
C00035266,1,0.313,2,0.35
C00035267,0,0.335,2,0.35
C00035268,0,0.33,2,0.35
C00035269,0,0.345,2,0.35
C00035270,0,0.325,2,0.35
C00035271,0,0.326,2,0.35
C00035272,1,0.342,2,0.35
C00035273,0,0.353,2,0.35
C00035274,0,0.335,2,0.35
C00035275,0,0.325,2,0.35
C00035276,0,0.337,2,0.35
C00035277,0,0.327,2,0.35
C00035278,0,0.341,2,0.35
C00035279,0,0.325,2,0.35
C00035280,0,0.341,2,0.35
C00035281,0,0.329,2,0.35
C00035282,0,0.35,2,0.35
C00035283,0,0.33,2,0.35
C00035284,1,0.333,2,0.35
C00035285,0,0.321,2,0.35
C00035286,0,0.374,2,0.35
C00035287,0,0.318,2,0.35
C00035288,1,0.322,2,0.35
C00035289,0,0.312,2,0.35
C00035290,0,0.328,2,0.35
C00035291,1,0.309,2,0.35
C00035292,1,0.319,2,0.35
C00035293,1,0.353,2,0.35
C00035294,0,0.327,2,0.35
C00035295,1,0.338,2,0.35
C00035296,0,0.332,2,0.35
C00035297,1,0.347,2,0.35
C00035298,0,0.324,2,0.35
C00035299,1,0.356,2,0.35
C00035300,1,0.34,2,0.35
C00035301,1,0.335,2,0.35
C00035302,0,0.351,2,0.35
C00035303,0,0.358,2,0.35
C00035304,0,0.329,2,0.35
C00035305,0,0.324,2,0.35
C00035306,1,0.327,2,0.35
C00035307,0,0.334,2,0.35
C00035308,0,0.328,2,0.35
C00035309,0,0.307,2,0.35
C00035310,1,0.337,2,0.35
C00035311,0,0.32,2,0.35
C00035312,0,0.321,2,0.35
C00035313,0,0.35,2,0.35
C00035314,0,0.312,2,0.35
C00035315,0,0.305,2,0.35
C00035316,0,0.371,2,0.35
C00035317,1,0.332,2,0.35
C00035318,0,0.313,2,0.35
C00035319,1,0.337,2,0.35
C00035320,0,0.34,2,0.35
C00035321,0,0.33,2,0.35
C00035322,1,0.347,2,0.35
C00035323,1,0.307,2,0.35
C00035324,0,0.33,2,0.35
C00035325,0,0.316,2,0.35
C00035326,0,0.335,2,0.35
C00035327,0,0.332,2,0.35
C00035328,0,0.324,2,0.35
C00035329,0,0.331,2,0.35
C00035330,0,0.312,2,0.35
C00035331,0,0.336,2,0.35
C00035332,1,0.309,2,0.35
C00035333,0,0.339,2,0.35
C00035334,1,0.344,2,0.35
C00035335,0,0.314,2,0.35
C00035336,1,0.312,2,0.35
C00035337,1,0.335,2,0.35
C00035338,0,0.316,2,0.35
C00035339,0,0.33,2,0.35
C00035340,0,0.358,2,0.35
C00035341,1,0.349,2,0.35
C00035342,0,0.321,2,0.35
C00035343,1,0.333,2,0.35
C00035344,1,0.315,2,0.35
C00035345,0,0.329,2,0.35
C00035346,1,0.32,2,0.35
C00035347,1,0.306,2,0.35
C00035348,1,0.351,2,0.35
C00035349,0,0.337,2,0.35
C00035350,0,0.278,2,0.35
C00035351,0,0.294,2,0.35
C00035352,0,0.328,2,0.35
C00035353,0,0.315,2,0.35
C00035354,1,0.366,2,0.35
C00035355,0,0.315,2,0.35
C00035356,0,0.337,2,0.35
C00035357,0,0.296,2,0.35
C00035358,1,0.338,2,0.35
C00035359,0,0.32,2,0.35
C00035360,0,0.334,2,0.35
C00035361,0,0.346,2,0.35
C00035362,0,0.331,2,0.35
C00035363,0,0.325,2,0.35
C00035364,0,0.333,2,0.35
C00035365,0,0.342,2,0.35
C00035366,0,0.305,2,0.35
C00035367,0,0.318,2,0.35
C00035368,1,0.339,2,0.35
C00035369,0,0.331,2,0.35
C00035370,1,0.334,2,0.35
C00035371,0,0.313,2,0.35
C00035372,0,0.326,2,0.35
C00035373,1,0.32,2,0.35
C00035374,0,0.319,2,0.35
C00035375,0,0.331,2,0.35
C00035376,0,0.32,2,0.35
C00035377,1,0.332,2,0.35
C00035378,0,0.331,2,0.35
C00035379,0,0.33,2,0.35
C00035380,0,0.319,2,0.35
C00035381,0,0.311,2,0.35
C00035382,0,0.341,2,0.35
C00035383,1,0.337,2,0.35
C00035384,1,0.36,2,0.35
C00035385,1,0.335,2,0.35
C00035386,0,0.326,2,0.35
C00035387,0,0.312,2,0.35
C00035388,0,0.304,2,0.35
C00035389,0,0.324,2,0.35
C00035390,0,0.33,2,0.35
C00035391,0,0.307,2,0.35
C00035392,0,0.329,2,0.35
C00035393,1,0.332,2,0.35
C00035394,1,0.312,2,0.35
C00035395,1,0.321,2,0.35
C00035396,0,0.303,2,0.35
C00035397,1,0.335,2,0.35
C00035398,0,0.308,2,0.35
C00035399,0,0.329,2,0.35
C00035400,0,0.344,2,0.35
C00035401,0,0.34,2,0.35
C00035402,0,0.335,2,0.35
C00035403,1,0.321,2,0.35
C00035404,0,0.336,2,0.35
C00035405,1,0.334,2,0.35
C00035406,0,0.332,2,0.35
C00035407,1,0.329,2,0.35
C00035408,1,0.357,2,0.35
C00035409,0,0.347,2,0.35
C00035410,1,0.316,2,0.35
C00035411,1,0.362,2,0.35
C00035412,0,0.327,2,0.35
C00035413,1,0.34,2,0.35
C00035414,1,0.318,2,0.35
C00035415,0,0.332,2,0.35
C00035416,0,0.315,2,0.35
C00035417,0,0.307,2,0.35
C00035418,0,0.305,2,0.35
C00035419,1,0.329,2,0.35
C00035420,1,0.351,2,0.35
C00035421,1,0.329,2,0.35
C00035422,0,0.333,2,0.35
C00035423,0,0.327,2,0.35
C00035424,0,0.304,2,0.35
C00035425,0,0.321,2,0.35
C00035426,1,0.326,2,0.35
C00035427,0,0.324,2,0.35
C00035428,0,0.332,2,0.35
C00035429,0,0.334,2,0.35
C00035430,1,0.37,2,0.35
C00035431,0,0.346,2,0.35
C00035432,0,0.313,2,0.35
C00035433,0,0.338,2,0.35
C00035434,0,0.328,2,0.35
C00035435,0,0.349,2,0.35
C00035436,0,0.329,2,0.35
C00035437,0,0.348,2,0.35
C00035438,0,0.317,2,0.35
C00035439,1,0.333,2,0.35
C00035440,1,0.327,2,0.35
C00035441,1,0.309,2,0.35
C00035442,0,0.332,2,0.35
C00035443,1,0.353,2,0.35
C00035444,1,0.33,2,0.35
C00035445,0,0.319,2,0.35
C00035446,0,0.32,2,0.35
C00035447,0,0.328,2,0.35
C00035448,1,0.289,2,0.35
C00035449,0,0.316,2,0.35
C00035450,1,0.344,2,0.35
C00035451,1,0.32,2,0.35
C00035452,1,0.324,2,0.35
C00035453,0,0.324,2,0.35
C00035454,1,0.322,2,0.35
C00035455,0,0.344,2,0.35
C00035456,1,0.341,2,0.35
C00035457,0,0.318,2,0.35
C00035458,0,0.303,2,0.35
C00035459,0,0.34,2,0.35
C00035460,1,0.353,2,0.35
C00035461,0,0.341,2,0.35
C00035462,0,0.315,2,0.35
C00035463,0,0.343,2,0.35
C00035464,1,0.326,2,0.35
C00035465,0,0.334,2,0.35
C00035466,0,0.319,2,0.35
C00035467,1,0.312,2,0.35
C00035468,0,0.324,2,0.35
C00035469,0,0.321,2,0.35
C00035470,0,0.306,2,0.35
C00035471,0,0.333,2,0.35
C00035472,0,0.336,2,0.35
C00035473,0,0.315,2,0.35
C00035474,0,0.333,2,0.35
C00035475,0,0.331,2,0.35
C00035476,0,0.327,2,0.35
C00035477,0,0.305,2,0.35
C00035478,0,0.347,2,0.35
C00035479,0,0.331,2,0.35
C00035480,0,0.322,2,0.35
C00035481,1,0.333,2,0.35
C00035482,1,0.339,2,0.35
C00035483,0,0.331,2,0.35
C00035484,1,0.354,2,0.35
C00035485,0,0.307,2,0.35
C00035486,0,0.331,2,0.35
C00035487,0,0.338,2,0.35
C00035488,1,0.348,2,0.35
C00035489,0,0.323,2,0.35
C00035490,0,0.327,2,0.35
C00035491,0,0.342,2,0.35
C00035492,0,0.307,2,0.35
C00035493,0,0.343,2,0.35
C00035494,1,0.325,2,0.35
C00035495,0,0.317,2,0.35
C00035496,0,0.317,2,0.35
C00035497,0,0.321,2,0.35
C00035498,1,0.31,2,0.35
C00035499,0,0.309,2,0.35
C00035500,0,0.326,2,0.35
C00035501,1,0.33,2,0.35
C00035502,1,0.363,2,0.35
C00035503,0,0.353,2,0.35
C00035504,1,0.306,2,0.35
C00035505,0,0.327,2,0.35
C00035506,0,0.305,2,0.35
C00035507,0,0.327,2,0.35
C00035508,0,0.324,2,0.35
C00035509,1,0.32,2,0.35
C00035510,0,0.337,2,0.35
C00035511,0,0.331,2,0.35
C00035512,0,0.321,2,0.35
C00035513,0,0.302,2,0.35
C00035514,1,0.331,2,0.35
C00035515,1,0.348,2,0.35
C00035516,0,0.302,2,0.35
C00035517,0,0.305,2,0.35
C00035518,0,0.348,2,0.35
C00035519,1,0.327,2,0.35
C00035520,0,0.319,2,0.35
C00035521,0,0.324,2,0.35
C00035522,1,0.393,2,0.35
C00035523,1,0.324,2,0.35
C00035524,0,0.312,2,0.35
C00035525,1,0.355,2,0.35
C00035526,0,0.305,2,0.35
C00035527,1,0.334,2,0.35
C00035528,0,0.321,2,0.35
C00035529,1,0.323,2,0.35
C00035530,1,0.347,2,0.35
C00035531,1,0.371,2,0.35
C00035532,0,0.338,2,0.35
C00035533,1,0.332,2,0.35
C00035534,0,0.32,2,0.35
C00035535,0,0.325,2,0.35
C00035536,0,0.297,2,0.35
C00035537,1,0.325,2,0.35
C00035538,0,0.337,2,0.35
C00035539,0,0.338,2,0.35
C00035540,1,0.33,2,0.35
C00035541,1,0.35,2,0.35
C00035542,0,0.348,2,0.35
C00035543,0,0.346,2,0.35
C00035544,0,0.305,2,0.35
C00035545,0,0.364,2,0.35
C00035546,0,0.346,2,0.35
C00035547,1,0.332,2,0.35
C00035548,1,0.314,2,0.35
C00035549,0,0.333,2,0.35
C00035550,0,0.335,2,0.35
C00035551,0,0.319,2,0.35
C00035552,1,0.301,2,0.35
C00035553,1,0.34,2,0.35
C00035554,0,0.344,2,0.35
C00035555,1,0.324,2,0.35
C00035556,0,0.318,2,0.35
C00035557,1,0.313,2,0.35
C00035558,1,0.353,2,0.35
C00035559,0,0.314,2,0.35
C00035560,1,0.367,2,0.35
C00035561,0,0.343,2,0.35
C00035562,0,0.342,2,0.35
C00035563,1,0.319,2,0.35
C00035564,0,0.361,2,0.35
C00035565,0,0.34,2,0.35
C00035566,0,0.315,2,0.35
C00035567,0,0.313,2,0.35
C00035568,1,0.329,2,0.35
C00035569,1,0.337,2,0.35
C00035570,1,0.335,2,0.35
C00035571,1,0.312,2,0.35
C00035572,1,0.327,2,0.35
C00035573,1,0.364,2,0.35
C00035574,0,0.333,2,0.35
C00035575,1,0.346,2,0.35
C00035576,0,0.311,2,0.35
C00035577,0,0.32,2,0.35
C00035578,0,0.307,2,0.35
C00035579,0,0.317,2,0.35
C00035580,1,0.334,2,0.35
C00035581,0,0.343,2,0.35
C00035582,1,0.343,2,0.35
C00035583,0,0.332,2,0.35
C00035584,1,0.344,2,0.35
C00035585,0,0.343,2,0.35
C00035586,1,0.33,2,0.35
C00035587,0,0.322,2,0.35
C00035588,1,0.345,2,0.35
C00035589,1,0.34,2,0.35
C00035590,1,0.346,2,0.35
C00035591,1,0.281,2,0.35
C00035592,0,0.325,2,0.35
C00035593,0,0.323,2,0.35
C00035594,0,0.307,2,0.35
C00035595,0,0.332,2,0.35
C00035596,0,0.321,2,0.35
C00035597,1,0.303,2,0.35
C00035598,1,0.359,2,0.35
C00035599,1,0.325,2,0.35
C00035600,1,0.349,2,0.35
C00035601,0,0.322,2,0.35
C00035602,0,0.318,2,0.35
C00035603,1,0.338,2,0.35
C00035604,0,0.319,2,0.35
C00035605,0,0.328,2,0.35
C00035606,1,0.354,2,0.35
C00035607,0,0.304,2,0.35
C00035608,0,0.336,2,0.35
C00035609,0,0.34,2,0.35
C00035610,1,0.337,2,0.35
C00035611,0,0.325,2,0.35
C00035612,0,0.338,2,0.35
C00035613,0,0.319,2,0.35
C00035614,1,0.324,2,0.35
C00035615,1,0.324,2,0.35
C00035616,0,0.354,2,0.35
C00035617,1,0.334,2,0.35
C00035618,0,0.336,2,0.35
C00035619,0,0.341,2,0.35
C00035620,0,0.344,2,0.35
C00035621,0,0.341,2,0.35
C00035622,1,0.333,2,0.35
C00035623,1,0.338,2,0.35
C00035624,1,0.3,2,0.35
C00035625,0,0.31,2,0.35
C00035626,1,0.344,2,0.35
C00035627,0,0.349,2,0.35
C00035628,0,0.31,2,0.35
C00035629,1,0.337,2,0.35
C00035630,1,0.337,2,0.35
C00035631,1,0.354,2,0.35
C00035632,1,0.358,2,0.35
C00035633,0,0.324,2,0.35
C00035634,1,0.316,2,0.35
C00035635,1,0.327,2,0.35
C00035636,1,0.34,2,0.35
C00035637,0,0.311,2,0.35
C00035638,0,0.313,2,0.35
C00035639,0,0.316,2,0.35
C00035640,0,0.309,2,0.35
C00035641,1,0.359,2,0.35
C00035642,1,0.34,2,0.35
C00035643,1,0.341,2,0.35
C00035644,0,0.331,2,0.35
C00035645,0,0.332,2,0.35
C00035646,0,0.303,2,0.35
C00035647,0,0.302,2,0.35
C00035648,0,0.344,2,0.35
C00035649,1,0.323,2,0.35
C00035650,1,0.337,2,0.35
C00035651,1,0.315,1,0.3477
C00035652,0,0.304,2,0.35
C00035653,0,0.32,2,0.35
C00035654,0,0.336,2,0.35
C00035655,1,0.344,2,0.35
C00035656,1,0.322,2,0.35
C00035657,0,0.313,2,0.35
C00035658,0,0.313,2,0.35
C00035659,1,0.332,2,0.35
C00035660,0,0.358,2,0.35
C00035661,0,0.319,2,0.35
C00035662,1,0.301,2,0.35
C00035663,1,0.344,2,0.35
C00035664,1,0.33,2,0.35
C00035665,0,0.351,2,0.35
C00035666,0,0.345,2,0.35
C00035667,0,0.349,2,0.35
C00035668,0,0.326,2,0.35
C00035669,0,0.343,2,0.35
C00035670,0,0.305,2,0.35
C00035671,0,0.346,2,0.35
C00035672,0,0.291,2,0.35
C00035673,0,0.325,2,0.35
C00035674,0,0.299,2,0.35
C00035675,1,0.306,2,0.35
C00035676,0,0.356,2,0.35
C00035677,0,0.332,2,0.35
C00035678,1,0.33,2,0.35
C00035679,1,0.3,2,0.35
C00035680,0,0.293,2,0.35
C00035681,0,0.313,2,0.35
C00035682,0,0.314,2,0.35
C00035683,0,0.312,2,0.35
C00035684,0,0.313,2,0.35
C00035685,0,0.35,2,0.35
C00035686,0,0.339,2,0.35
C00035687,0,0.325,2,0.35
C00035688,1,0.337,2,0.35
C00035689,0,0.312,2,0.35
C00035690,1,0.322,2,0.35
C00035691,0,0.356,2,0.35
C00035692,0,0.34,2,0.35
C00035693,0,0.353,2,0.35
C00035694,0,0.323,2,0.35
C00035695,0,0.316,2,0.35
C00035696,1,0.355,2,0.35
C00035697,0,0.341,2,0.35
C00035698,0,0.305,2,0.35
C00035699,1,0.331,2,0.35
C00035700,0,0.331,2,0.35
C00035701,0,0.34,2,0.35
C00035702,1,0.331,2,0.35
C00035703,0,0.315,2,0.35
C00035704,0,0.318,2,0.35
C00035705,1,0.328,2,0.35
C00035706,0,0.33,2,0.35
C00035707,1,0.328,2,0.35
C00035708,0,0.35,2,0.35
C00035709,0,0.318,2,0.35
C00035710,0,0.33,2,0.35
C00035711,1,0.322,2,0.35
C00035712,0,0.337,2,0.35
C00035713,0,0.323,2,0.35
C00035714,0,0.347,2,0.35
C00035715,0,0.348,2,0.35
C00035716,0,0.333,2,0.35
C00035717,1,0.348,2,0.35
C00035718,1,0.313,2,0.35
C00035719,0,0.333,2,0.35
C00035720,0,0.341,2,0.35
C00035721,0,0.312,2,0.35
C00035722,0,0.325,2,0.35
C00035723,0,0.335,2,0.35
C00035724,1,0.37,2,0.35
C00035725,0,0.309,2,0.35
C00035726,0,0.289,2,0.35
C00035727,1,0.319,2,0.35
C00035728,0,0.319,2,0.35
C00035729,1,0.341,2,0.35
C00035730,1,0.316,2,0.35
C00035731,0,0.314,2,0.35
C00035732,1,0.27,2,0.35
C00035733,0,0.322,2,0.35
C00035734,0,0.336,2,0.35
C00035735,1,0.345,2,0.35
C00035736,1,0.354,2,0.35
C00035737,0,0.319,2,0.35
C00035738,0,0.33,2,0.35
C00035739,1,0.318,2,0.35
C00035740,1,0.308,2,0.35
C00035741,0,0.322,2,0.35
C00035742,0,0.312,2,0.35
C00035743,0,0.365,2,0.35
C00035744,1,0.308,2,0.35
C00035745,0,0.34,2,0.35
C00035746,0,0.327,2,0.35
C00035747,0,0.321,2,0.35
C00035748,1,0.335,2,0.35
C00035749,1,0.348,2,0.35
C00035750,0,0.31,2,0.35
C00035751,0,0.316,2,0.35
C00035752,0,0.358,2,0.35
C00035753,1,0.342,2,0.35
C00035754,1,0.342,2,0.35
C00035755,1,0.323,2,0.35
C00035756,1,0.313,2,0.35
C00035757,1,0.354,2,0.35
C00035758,0,0.329,2,0.35
C00035759,0,0.333,2,0.35
C00035760,0,0.308,2,0.35
C00035761,0,0.332,2,0.35
C00035762,1,0.332,2,0.35
C00035763,0,0.325,2,0.35
C00035764,0,0.313,2,0.35
C00035765,0,0.324,2,0.35
C00035766,0,0.344,2,0.35
C00035767,0,0.341,2,0.35
