id_cliente,fecha_alta,ingreso_mensual,region,segmento
C00046343,2023-06-14,419565,VII,mass
C00046344,2018-04-16,740367,XIV,mass
C00046345,2022-09-01,1104008,V,pyme
C00046346,2025-06-13,616167,V,mass
C00046347,2019-08-09,1098181,XVI,mass
C00046348,2021-06-22,583813,VII,mass
C00046349,2019-07-14,709367,VIII,mass
C00046350,2022-04-19,1794354,XVI,mass_affluent
C00046351,2024-04-05,732748,VI,mass
C00046352,2024-10-17,3195385,XII,pyme
C00046353,2022-04-18,1224770,II,mass
C00046354,2018-09-02,914226,XI,mass
C00046355,2024-09-03,488265,XI,mass
C00046356,2022-09-28,1046138,VI,mass
C00046357,2019-07-01,714306,XI,mass
C00046358,2018-04-30,334674,X,mass
C00046359,2023-01-26,511169,XIV,mass
C00046360,2024-01-11,1390439,XIV,mass_affluent
C00046361,2024-01-25,3672721,V,affluent
C00046362,2020-09-15,706236,XII,mass
C00046363,2019-02-11,866331,XIV,mass
C00046364,2023-03-25,1276679,X,mass_affluent
C00046365,2024-05-12,1263628,X,mass
C00046366,2025-03-04,623202,III,mass
C00046367,2023-11-30,4152602,V,pyme
C00046368,2018-07-31,793878,II,mass
C00046369,2022-10-05,900666,VIII,mass
C00046370,2018-08-07,300000,XV,mass
C00046371,2019-01-25,1198994,II,mass
C00046372,2022-09-08,2034915,V,affluent
C00046373,2020-01-20,971195,IX,mass
C00046374,2018-12-07,638146,XV,mass
C00046375,2023-10-22,460648,RM,mass
C00046376,2024-01-16,3901437,VII,affluent
C00046377,2021-05-23,664166,XVI,mass
C00046378,2025-01-17,771297,VI,mass
C00046379,2021-08-28,724123,VII,mass
C00046380,2022-10-15,344445,XVI,mass
C00046381,2024-01-22,1045281,RM,pyme
C00046382,2020-07-02,300000,XVI,mass
C00046383,2022-03-16,568454,VIII,mass
C00046384,2024-10-30,4373273,XIV,pyme
C00046385,2025-02-08,3954589,XI,pyme
C00046386,2020-02-14,1276773,XI,mass
C00046387,2019-01-18,1046999,XII,mass
C00046388,2024-07-10,2876956,VII,pyme
C00046389,2020-09-24,1172636,VII,mass
C00046390,2021-09-10,680000,II,mass
C00046391,2024-06-26,1178499,XVI,mass
C00046392,2023-12-16,1538706,XII,mass_affluent
C00046393,2022-04-09,805892,XI,mass
C00046394,2023-04-04,812403,VII,mass
C00046395,2020-05-06,2188552,V,mass_affluent
C00046396,2022-06-07,5058183,II,affluent
C00046397,2023-02-07,484656,XVI,mass
C00046398,2021-12-26,1051457,III,mass
C00046399,2022-04-27,1372807,X,mass_affluent
C00046400,2024-02-13,792155,VII,mass
C00046401,2020-12-31,1534232,IX,mass_affluent
C00046402,2019-04-10,1048228,VI,mass
C00046403,2025-03-24,1659649,XV,affluent
C00046404,2025-06-15,461379,III,mass
C00046405,2018-11-20,819220,VIII,mass
C00046406,2023-04-20,434713,XIV,mass
C00046407,2022-11-29,846657,VIII,mass
C00046408,2024-09-30,2001755,XII,mass_affluent
C00046409,2023-11-16,1715072,II,mass_affluent
C00046410,2023-03-19,3387036,VII,affluent
C00046411,2020-01-27,1084876,XVI,mass_affluent
C00046412,2021-08-18,1213223,III,mass
C00046413,2021-09-24,4293665,RM,affluent
C00046414,2023-12-09,1132998,X,mass
C00046415,2018-04-29,1794252,II,mass_affluent
C00046416,2020-12-01,554955,III,mass
C00046417,2018-01-31,478047,X,mass
C00046418,2019-02-21,2101002,IV,mass_affluent
C00046419,2019-11-11,1919667,XVI,pyme
C00046420,2019-10-10,449563,XI,mass
C00046421,2022-12-01,300000,VII,mass_affluent
C00046422,2018-09-20,1067120,XV,mass
C00046423,2019-11-02,1080077,VI,mass
C00046424,2023-09-20,1356194,II,mass
C00046425,2019-07-18,854753,X,mass
C00046426,2021-06-12,825546,VII,mass
C00046427,2024-04-25,489115,X,mass_affluent
C00046428,2020-01-07,1065978,XIV,mass
C00046429,2021-02-16,752282,XII,mass
C00046430,2021-06-14,789925,VII,mass
C00046431,2019-05-13,596483,RM,mass
C00046432,2024-07-21,1458449,XII,mass_affluent
C00046433,2019-03-17,1663896,IV,mass_affluent
C00046434,2024-12-08,712472,VI,mass
C00046435,2024-04-04,791711,XV,mass_affluent
C00046436,2020-03-09,1912732,XII,mass_affluent
C00046437,2021-09-29,917708,RM,mass
C00046438,2021-07-22,729437,IX,mass
C00046439,2018-04-13,1153833,XII,mass
C00046440,2020-04-22,739260,XVI,mass
C00046441,2024-08-25,850001,VIII,mass
C00046442,2022-02-13,300000,X,mass
C00046443,2025-06-22,595670,RM,mass
C00046444,2018-06-03,902804,XV,mass
C00046445,2023-01-27,730082,XI,mass
C00046446,2021-10-17,3208513,XI,pyme
C00046447,2023-05-30,834946,III,affluent
C00046448,2022-04-16,3259650,XII,pyme
C00046449,2021-09-26,1421584,XI,mass_affluent
C00046450,2023-12-15,4154950,XV,pyme
C00046451,2023-09-10,769949,VIII,mass
C00046452,2021-10-13,950662,VIII,mass
C00046453,2022-08-17,1793300,III,mass_affluent
C00046454,2020-07-30,1037790,XVI,mass
C00046455,2023-10-21,881534,III,mass
C00046456,2025-02-08,1509104,VI,mass_affluent
C00046457,2024-03-11,2271540,IV,pyme
C00046458,2019-03-08,1067250,VII,mass
C00046459,2018-07-21,723750,VIII,mass
C00046460,2023-04-21,658787,XII,mass
C00046461,2024-07-15,988791,XV,mass
C00046462,2019-10-15,2069082,XV,mass_affluent
C00046463,2018-11-14,1191130,VII,mass
C00046464,2018-01-11,1216029,XIV,mass
C00046465,2022-11-26,3190538,XII,affluent
C00046466,2018-06-02,964233,VII,mass
C00046467,2025-05-11,2563446,X,mass_affluent
C00046468,2023-08-15,4038313,XIV,affluent
C00046469,2019-10-09,2314908,RM,mass_affluent
C00046470,2023-08-07,3675183,VII,pyme
C00046471,2025-06-24,2239488,IV,affluent
C00046472,2024-12-22,744043,VI,mass
C00046473,2020-10-04,401952,IX,mass
C00046474,2020-09-11,2239554,III,pyme
C00046475,2021-11-09,1217271,VI,mass_affluent
C00046476,2025-03-18,636701,VIII,mass
C00046477,2024-04-27,2782830,XI,affluent
C00046478,2018-01-12,1077654,II,mass_affluent
C00046479,2021-10-25,504971,III,mass
C00046480,2020-02-29,1055530,VI,mass
C00046481,2018-06-15,2404272,V,affluent
C00046482,2024-08-08,2742319,IV,affluent
C00046483,2020-10-05,3983450,II,pyme
C00046484,2020-05-04,1122001,XV,mass_affluent
C00046485,2020-04-21,992856,IV,mass
C00046486,2023-08-16,484914,IX,mass
C00046487,2018-01-20,832399,XII,mass
C00046488,2020-03-17,961079,VIII,mass
C00046489,2018-02-25,1204173,VIII,mass_affluent
C00046490,2019-02-27,1060378,XI,mass
C00046491,2020-08-18,930769,X,mass
C00046492,2020-01-01,3355958,XI,affluent
C00046493,2023-11-08,2058264,XIV,mass_affluent
C00046494,2023-10-30,1014076,III,mass
C00046495,2023-09-08,796808,VIII,mass
C00046496,2022-01-31,423728,XV,mass
C00046497,2020-02-25,2461766,III,mass_affluent
C00046498,2020-03-20,2484453,XI,affluent
C00046499,2019-06-06,300000,XV,mass
C00046500,2024-02-24,1214868,XI,mass
C00046501,2024-12-20,1810852,IX,mass_affluent
C00046502,2019-08-14,809777,IX,mass
C00046503,2024-04-17,2944785,RM,affluent
C00046504,2023-02-14,1025027,XI,mass
C00046505,2018-06-22,1358431,II,mass
C00046506,2019-03-01,706032,XII,mass
C00046507,2024-09-06,1095631,IX,mass_affluent
C00046508,2020-05-19,745334,XII,mass
C00046509,2022-11-12,456527,XVI,mass
C00046510,2020-02-07,1430309,III,mass_affluent
C00046511,2018-09-17,1114489,XIV,mass
C00046512,2021-03-10,847835,XI,mass
C00046513,2018-06-18,912783,III,mass
C00046514,2021-06-10,1053887,V,mass
C00046515,2022-07-28,730998,VIII,mass
C00046516,2023-12-05,513884,IX,mass
C00046517,2019-10-01,756235,XIV,mass
C00046518,2021-06-21,2342477,RM,pyme
C00046519,2020-10-19,1004601,XIV,mass
C00046520,2024-06-15,3758075,IX,affluent
C00046521,2024-02-23,476054,VII,mass_affluent
C00046522,2024-11-15,410032,XII,mass
C00046523,2019-03-02,1088351,IX,mass
C00046524,2022-06-09,914258,RM,mass_affluent
C00046525,2023-05-21,1057674,XII,mass
C00046526,2021-05-14,300000,X,mass
C00046527,2023-05-07,1248794,XII,mass
C00046528,2020-10-29,816274,IV,mass
C00046529,2022-10-12,1090808,VII,mass
C00046530,2023-01-27,846094,XV,mass
C00046531,2022-01-10,1184575,V,mass
C00046532,2020-03-19,1173132,XII,mass
C00046533,2018-05-27,1450020,II,mass_affluent
C00046534,2021-09-09,435966,V,mass
C00046535,2019-11-18,648468,XI,mass_affluent
C00046536,2023-07-11,1031407,XII,mass_affluent
C00046537,2020-02-19,580664,IX,mass
C00046538,2019-06-06,1186209,III,mass
C00046539,2019-10-26,670332,VIII,mass
C00046540,2018-06-18,894938,XV,mass
C00046541,2018-11-25,429457,XV,mass
C00046542,2021-09-12,1345342,XV,mass_affluent
C00046543,2018-11-18,1527006,IV,mass_affluent
C00046544,2021-07-24,796410,XII,mass
C00046545,2025-03-09,957554,IV,pyme
C00046546,2024-09-14,3312011,III,pyme
C00046547,2021-09-15,1007897,IV,mass
C00046548,2020-08-05,1365465,XVI,mass_affluent
C00046549,2020-01-04,300000,II,mass
C00046550,2018-06-14,1817315,VIII,mass_affluent
C00046551,2024-10-26,1646655,IX,mass_affluent
C00046552,2021-07-03,1144435,XV,mass
C00046553,2022-08-25,536206,RM,mass
C00046554,2021-07-15,2385404,XIV,mass_affluent
C00046555,2019-07-27,670214,XIV,mass
C00046556,2024-08-28,2623589,XV,mass_affluent
C00046557,2020-02-16,2279404,VII,affluent
C00046558,2025-01-02,902963,XVI,mass
C00046559,2019-06-06,359063,XII,mass
C00046560,2025-01-10,1384366,VIII,mass_affluent
C00046561,2018-05-11,1410868,RM,mass_affluent
C00046562,2018-11-27,902206,VII,mass
C00046563,2021-10-24,710288,RM,mass
C00046564,2019-01-12,1409314,VIII,mass_affluent
C00046565,2019-12-13,1081912,XVI,mass
C00046566,2024-09-13,630326,IV,mass
C00046567,2024-02-02,693575,VIII,mass
C00046568,2018-05-02,3411547,XI,affluent
C00046569,2021-11-01,3087953,IV,affluent
C00046570,2019-02-11,1424970,XV,mass_affluent
C00046571,2022-12-12,3064855,IV,affluent
C00046572,2025-04-08,461262,XII,mass
C00046573,2021-09-09,2478397,RM,mass_affluent
C00046574,2019-07-24,1234733,XI,mass_affluent
C00046575,2019-06-14,1042284,XV,mass_affluent
C00046576,2024-08-21,1612261,II,mass_affluent
C00046577,2020-12-17,508308,III,mass
C00046578,2023-05-08,702741,XII,mass
C00046579,2023-08-07,2111211,XV,mass_affluent
C00046580,2020-01-21,805964,RM,mass
C00046581,2020-11-30,613837,XVI,mass
C00046582,2020-08-16,1097262,XI,pyme
C00046583,2018-03-12,2905728,IX,pyme
C00046584,2019-09-07,571537,II,mass
C00046585,2024-06-27,561387,IV,mass
C00046586,2024-12-13,883670,RM,mass
C00046587,2022-06-09,1012335,V,mass
C00046588,2020-12-17,615316,X,mass
C00046589,2024-01-16,414633,III,mass
C00046590,2024-05-03,2625234,X,affluent
C00046591,2023-06-24,952683,V,mass
C00046592,2021-06-11,883296,VI,mass
C00046593,2020-07-05,1150786,V,mass_affluent
C00046594,2022-07-21,891987,X,mass
C00046595,2022-05-30,2296914,XVI,affluent
C00046596,2025-01-28,525467,IV,mass
C00046597,2018-03-07,1161602,X,mass
C00046598,2020-03-27,1092351,RM,mass
C00046599,2023-12-25,568759,RM,mass
C00046600,2022-02-22,926879,XI,mass
C00046601,2018-01-25,862594,II,pyme
C00046602,2025-04-09,4446099,V,affluent
C00046603,2020-02-05,3269756,XV,pyme
C00046604,2019-06-25,1606144,X,mass_affluent
C00046605,2022-05-28,462293,V,mass
C00046606,2019-03-03,3799555,II,pyme
C00046607,2019-06-16,1664530,VIII,mass_affluent
C00046608,2019-06-05,928983,XVI,mass
C00046609,2022-08-17,2087432,XI,mass_affluent
C00046610,2024-08-12,1799666,III,mass_affluent
C00046611,2019-07-15,876749,VI,mass_affluent
C00046612,2019-11-29,4128848,RM,affluent
C00046613,2019-12-25,1571391,XII,pyme
C00046614,2021-01-10,1343050,VI,mass_affluent
C00046615,2024-05-18,2654879,XI,affluent
C00046616,2024-12-06,832884,XV,mass_affluent
C00046617,2024-10-20,604928,XIV,mass
C00046618,2022-12-17,949867,VI,mass_affluent
C00046619,2020-01-16,975429,VIII,mass_affluent
C00046620,2020-05-10,771348,IX,mass
C00046621,2020-12-21,1898172,IX,mass_affluent
C00046622,2018-06-21,1269940,IV,mass
C00046623,2023-07-25,939033,III,mass
C00046624,2018-08-19,2342106,III,mass_affluent
C00046625,2022-05-29,1812541,XI,affluent
C00046626,2022-10-09,1240854,RM,mass
C00046627,2019-01-20,1341822,II,mass_affluent
C00046628,2019-09-12,1355513,II,mass
C00046629,2019-10-25,1015324,II,mass_affluent
C00046630,2021-09-29,4071047,XV,affluent
C00046631,2021-07-31,1060084,IV,pyme
C00046632,2024-01-26,517224,VI,mass
C00046633,2021-01-06,5232480,XV,affluent
C00046634,2021-11-20,2144110,V,affluent
C00046635,2024-06-12,862106,XI,mass
C00046636,2019-01-28,506829,VI,mass
C00046637,2020-10-18,1517268,XVI,mass_affluent
C00046638,2024-07-28,1307942,XV,mass
C00046639,2022-03-14,1641512,IV,mass_affluent
C00046640,2020-05-04,666615,VI,mass
C00046641,2018-06-16,701464,II,mass
C00046642,2024-05-29,769530,VII,mass
C00046643,2018-05-15,811850,XVI,mass
C00046644,2025-01-30,900803,IX,mass
C00046645,2023-10-25,3797580,XVI,affluent
C00046646,2019-03-02,1186201,VII,mass_affluent
C00046647,2022-11-14,950009,XV,mass
C00046648,2025-03-29,661989,XV,mass_affluent
C00046649,2022-08-28,849468,RM,mass
C00046650,2025-05-31,612455,IV,mass
C00046651,2024-05-24,757669,V,mass
C00046652,2019-02-28,929031,XI,mass
C00046653,2018-11-19,1144004,VI,mass
C00046654,2025-05-17,1362453,III,mass_affluent
C00046655,2024-09-23,2921698,V,pyme
C00046656,2024-11-27,849941,V,mass
C00046657,2018-04-26,356328,XIV,mass
C00046658,2023-09-28,1632267,II,mass_affluent
C00046659,2019-05-26,5040053,VII,affluent
C00046660,2018-09-12,1037233,XV,mass
C00046661,2024-07-11,2604834,IV,affluent
C00046662,2025-06-30,2004080,IV,pyme
C00046663,2020-02-08,658874,VIII,mass
C00046664,2019-01-31,962937,XII,mass
C00046665,2021-03-01,1534964,III,mass_affluent
C00046666,2021-04-26,433115,IV,mass
C00046667,2018-06-18,971286,II,mass
C00046668,2021-07-23,3561563,VII,affluent
C00046669,2019-09-29,1503054,RM,mass_affluent
C00046670,2023-12-15,1609083,RM,mass_affluent
C00046671,2018-08-18,1079378,III,mass_affluent
C00046672,2022-10-13,1177539,XII,mass
C00046673,2019-02-18,772846,XVI,mass_affluent
C00046674,2024-05-10,2951638,IX,affluent
C00046675,2023-02-05,1510779,IV,mass_affluent
C00046676,2023-09-14,704656,XIV,mass
C00046677,2018-07-03,1533198,V,mass_affluent
C00046678,2018-10-27,1005459,II,mass_affluent
C00046679,2021-01-13,660063,XI,mass
C00046680,2021-10-14,557814,X,mass
C00046681,2019-01-14,755078,XII,mass
C00046682,2022-09-18,1155026,IX,mass
C00046683,2024-08-20,931025,VII,mass
C00046684,2021-10-23,483543,XIV,mass
C00046685,2019-06-07,736178,VII,mass
C00046686,2021-09-03,793065,VI,mass
C00046687,2023-08-19,1168153,XI,mass_affluent
C00046688,2024-01-29,1272719,RM,mass_affluent
C00046689,2024-08-08,2146612,IX,mass_affluent
C00046690,2024-11-12,652481,X,mass_affluent
C00046691,2023-06-19,906035,X,mass
C00046692,2023-04-17,593219,II,mass_affluent
C00046693,2018-12-01,1647291,XI,mass_affluent
C00046694,2024-12-23,1069062,V,mass_affluent
C00046695,2019-01-30,1821197,V,mass_affluent
C00046696,2018-12-24,1290949,IV,mass
C00046697,2024-09-26,1473125,XVI,mass_affluent
C00046698,2025-04-28,2167225,VII,mass_affluent
C00046699,2021-03-07,973121,XII,mass
C00046700,2018-07-12,914972,XIV,mass
C00046701,2018-10-23,537958,RM,mass
C00046702,2021-11-19,1077526,XV,mass
C00046703,2021-11-16,3011760,X,pyme
C00046704,2024-03-10,979396,X,mass_affluent
C00046705,2019-03-26,570334,XV,mass
C00046706,2023-11-13,661336,II,mass
C00046707,2024-09-29,1066323,II,mass_affluent
C00046708,2024-07-07,1430195,VII,mass_affluent
C00046709,2025-06-24,944007,II,mass
C00046710,2023-09-08,744048,III,mass
C00046711,2018-05-05,2761429,VII,pyme
C00046712,2022-01-30,489057,VII,mass
C00046713,2022-06-21,1060595,XII,mass
C00046714,2024-06-14,1020016,XIV,mass
C00046715,2022-02-20,2548180,XI,mass_affluent
C00046716,2024-10-02,980316,X,mass_affluent
C00046717,2021-05-03,511537,VIII,mass
C00046718,2022-11-19,470572,IV,mass
C00046719,2019-03-04,3974051,VIII,pyme
C00046720,2024-02-08,449330,VII,mass
C00046721,2020-10-29,689613,XV,mass
C00046722,2024-03-15,405471,III,mass
C00046723,2023-01-01,819164,XIV,mass
C00046724,2018-05-19,2766446,X,pyme
C00046725,2025-04-30,916089,XVI,mass
C00046726,2024-07-04,775558,II,mass
C00046727,2022-08-22,514036,VII,mass
C00046728,2021-04-12,927036,XVI,mass
C00046729,2021-02-26,815441,RM,mass
C00046730,2018-07-15,2558308,VI,pyme
C00046731,2019-01-26,579797,IX,mass
C00046732,2019-06-09,900287,III,mass
C00046733,2021-03-14,1008037,XIV,mass
C00046734,2019-12-08,1497202,IV,pyme
C00046735,2020-09-29,882015,XVI,pyme
C00046736,2019-12-11,3397216,XV,pyme
C00046737,2018-10-20,350870,IX,mass
C00046738,2024-09-03,997915,IX,mass_affluent
C00046739,2020-06-12,1118342,XI,mass_affluent
C00046740,2025-01-19,585885,IV,mass
C00046741,2018-11-30,1866826,X,mass_affluent
C00046742,2023-06-20,2077518,X,mass_affluent
C00046743,2024-09-24,2001302,V,mass_affluent
C00046744,2024-03-02,565755,X,mass
C00046745,2022-04-01,1172847,XVI,mass
C00046746,2019-11-05,857914,RM,mass_affluent
C00046747,2019-07-10,861222,XIV,mass
C00046748,2019-09-04,846393,XII,mass
C00046749,2023-07-25,2257683,IV,mass_affluent
C00046750,2018-12-29,925875,II,mass
C00046751,2023-06-25,1222427,II,mass
C00046752,2021-05-30,582529,XII,mass
C00046753,2018-11-08,1014022,II,mass
C00046754,2022-06-26,1084835,VII,mass
C00046755,2025-02-18,1772546,XI,mass_affluent
C00046756,2020-06-10,1088676,X,mass_affluent
C00046757,2018-10-22,732082,XV,mass
C00046758,2020-05-19,1815048,RM,mass_affluent
C00046759,2020-06-08,992947,VIII,mass
C00046760,2021-12-22,561058,XV,mass
C00046761,2023-09-22,932247,XIV,mass_affluent
C00046762,2024-02-05,4027717,V,pyme
C00046763,2020-03-18,1047383,XII,mass
C00046764,2018-03-01,2142061,X,mass_affluent
C00046765,2020-05-17,1259244,V,mass
C00046766,2022-01-10,1580237,VI,mass_affluent
C00046767,2024-07-29,725681,XII,mass_affluent
C00046768,2022-09-19,1163978,XV,mass
C00046769,2025-04-21,2866894,X,affluent
C00046770,2022-12-10,2364379,III,mass_affluent
C00046771,2018-07-04,1513641,XV,pyme
C00046772,2020-02-27,1043688,II,mass
C00046773,2018-11-24,1248207,X,pyme
C00046774,2022-02-01,4495474,III,affluent
C00046775,2023-01-03,415523,VI,mass
C00046776,2022-11-09,818492,XII,mass
C00046777,2018-06-16,2374429,V,pyme
C00046778,2018-06-12,1178709,XI,mass_affluent
C00046779,2018-07-06,797547,VI,mass
C00046780,2018-09-25,614833,X,mass
C00046781,2024-09-18,726795,XIV,mass
C00046782,2018-03-18,836933,V,mass
C00046783,2020-11-13,586517,VII,mass
C00046784,2019-06-30,1447684,IX,mass_affluent
C00046785,2025-05-03,979124,V,mass
C00046786,2018-07-20,577170,RM,mass
C00046787,2021-06-18,823076,XVI,mass
C00046788,2021-01-01,527842,III,mass
C00046789,2019-09-16,2314269,XIV,mass_affluent
C00046790,2021-05-03,902941,IV,mass
C00046791,2019-01-17,901495,IX,pyme
C00046792,2023-05-22,2419318,XV,mass_affluent
C00046793,2023-11-18,1680908,XII,mass_affluent
C00046794,2024-05-01,581563,IX,mass
C00046795,2025-05-31,2722737,XIV,mass_affluent
C00046796,2021-06-27,1422525,RM,mass_affluent
C00046797,2018-10-26,566312,VII,pyme
C00046798,2020-02-27,2119796,III,mass_affluent
C00046799,2020-10-26,2860839,XIV,pyme
C00046800,2024-07-24,4363963,XIV,affluent
C00046801,2024-12-17,2655160,VIII,pyme
C00046802,2025-02-04,1147851,RM,mass_affluent
C00046803,2018-01-08,501099,VIII,mass
C00046804,2022-01-25,1111644,XI,mass_affluent
C00046805,2022-06-25,1663742,II,pyme
C00046806,2021-01-20,563400,XI,pyme
C00046807,2018-11-18,1578663,XVI,pyme
C00046808,2023-11-17,754470,VI,mass
C00046809,2018-05-06,2700408,V,affluent
C00046810,2022-03-31,300000,IX,mass
C00046811,2019-10-29,944280,IV,mass_affluent
C00046812,2020-04-01,757542,III,mass
C00046813,2023-06-26,628985,XII,mass
C00046814,2019-12-17,928851,IX,mass
C00046815,2021-08-11,653202,III,mass
C00046816,2023-05-31,770505,X,mass
C00046817,2024-07-18,1689549,XVI,mass_affluent
C00046818,2022-05-07,1041378,RM,mass
C00046819,2025-05-27,1527237,VI,mass_affluent
C00046820,2025-04-24,363117,IX,mass
C00046821,2023-12-01,1144452,VI,mass
C00046822,2024-04-03,1047789,XI,mass
C00046823,2019-05-03,542787,XIV,mass
C00046824,2019-02-17,3256940,RM,affluent
C00046825,2022-07-10,1030981,X,mass_affluent
C00046826,2025-04-13,1238060,RM,mass_affluent
C00046827,2018-08-24,1851059,X,mass_affluent
C00046828,2025-02-10,1595313,VIII,mass_affluent
C00046829,2022-11-22,3323353,III,affluent
C00046830,2024-01-21,907876,IV,mass
C00046831,2022-08-08,1150252,IX,mass
C00046832,2020-04-03,3663253,IX,affluent
C00046833,2024-01-12,806086,V,mass
C00046834,2020-07-01,2096709,XIV,pyme
C00046835,2021-11-28,2835862,XII,affluent
C00046836,2018-04-23,717157,RM,mass
C00046837,2020-06-14,2600971,V,pyme
C00046838,2019-02-16,471499,XI,mass
C00046839,2024-03-13,1511179,XVI,mass_affluent
C00046840,2021-06-10,2122357,VI,mass_affluent
C00046841,2024-06-12,3029943,IV,affluent
C00046842,2019-02-23,786406,IX,mass
C00046843,2023-04-24,371069,IV,mass
C00046844,2019-07-21,448318,VIII,mass
C00046845,2025-03-05,475357,XIV,mass
C00046846,2021-02-24,711352,V,mass
C00046847,2019-01-02,699201,XII,mass
C00046848,2022-08-10,1244613,VIII,mass_affluent
C00046849,2020-07-29,811085,IX,mass
C00046850,2024-05-05,1087803,IV,mass
C00046851,2019-07-02,957503,X,mass
C00046852,2018-09-23,4644670,IX,affluent
C00046853,2024-08-16,690694,IV,mass_affluent
C00046854,2018-10-05,855044,X,mass
C00046855,2022-07-19,728806,IV,mass
C00046856,2019-09-09,956177,VII,mass
C00046857,2018-01-10,619484,VI,mass
C00046858,2022-06-03,3121519,XV,affluent
C00046859,2019-10-07,680566,XVI,mass
C00046860,2023-04-23,904800,V,mass
C00046861,2023-08-19,2118717,VI,mass_affluent
C00046862,2024-08-06,980089,XV,affluent
C00046863,2022-07-23,698317,V,mass
C00046864,2022-11-21,2355329,VIII,mass_affluent
