id_cliente,id_cuenta,limite,apr
C00037130,T00037130,2642844,0.2302
C00037131,T00037131,3341907,0.2353
C00037132,T00037132,2390199,0.3439
C00037133,T00037133,2115984,0.2339
C00037134,T00037134,5000000,0.216
C00037135,T00037135,2646709,0.2635
C00037136,T00037136,2825666,0.2978
C00037137,T00037137,5000000,0.2533
C00037138,T00037138,881654,0.268
C00037139,T00037139,1500839,0.3371
C00037140,T00037140,1281269,0.2882
C00037141,T00037141,1277498,0.2451
C00037142,T00037142,3728252,0.2389
C00037143,T00037143,2030775,0.2458
C00037144,T00037144,2607223,0.2322
C00037145,T00037145,2659505,0.3157
C00037146,T00037146,3596908,0.2751
C00037147,T00037147,5000000,0.2525
C00037148,T00037148,2518500,0.3045
C00037149,T00037149,5000000,0.3354
C00037150,T00037150,3978316,0.265
C00037151,T00037151,5000000,0.3272
C00037152,T00037152,2291274,0.3469
C00037153,T00037153,5000000,0.2329
C00037154,T00037154,2694578,0.245
C00037155,T00037155,3105757,0.3086
C00037156,T00037156,3104781,0.3176
C00037157,T00037157,1949910,0.3489
C00037158,T00037158,2912944,0.2814
C00037159,T00037159,1558557,0.3157
C00037160,T00037160,3861197,0.2279
C00037161,T00037161,2336603,0.3422
C00037162,T00037162,2969724,0.2725
C00037163,T00037163,4838263,0.2256
C00037164,T00037164,3424132,0.2157
C00037165,T00037165,3447177,0.3286
C00037166,T00037166,1594136,0.3479
C00037167,T00037167,2967594,0.2248
C00037168,T00037168,5000000,0.2428
C00037169,T00037169,1358409,0.2927
C00037170,T00037170,3338322,0.2833
C00037171,T00037171,5000000,0.2848
C00037172,T00037172,1875965,0.2849
C00037173,T00037173,5000000,0.2927
C00037174,T00037174,4001122,0.2923
C00037175,T00037175,5000000,0.2974
C00037176,T00037176,1899869,0.2838
C00037177,T00037177,3194205,0.2632
C00037178,T00037178,3188719,0.3045
C00037179,T00037179,2650473,0.2782
C00037180,T00037180,2502655,0.2474
C00037181,T00037181,2108867,0.2908
C00037182,T00037182,3439452,0.2842
C00037183,T00037183,1157912,0.2764
C00037184,T00037184,1704478,0.3116
C00037185,T00037185,2119516,0.2953
C00037186,T00037186,2530297,0.3069
C00037187,T00037187,932619,0.2562
C00037188,T00037188,3563225,0.2471
C00037189,T00037189,4227601,0.3207
C00037190,T00037190,5000000,0.2742
C00037191,T00037191,5000000,0.2205
C00037192,T00037192,5000000,0.3057
C00037193,T00037193,2641380,0.2726
C00037194,T00037194,2664278,0.2673
C00037195,T00037195,4156863,0.27
C00037196,T00037196,2990474,0.3063
C00037197,T00037197,1502604,0.2506
C00037198,T00037198,5000000,0.236
C00037199,T00037199,5000000,0.2478
C00037200,T00037200,3776197,0.2748
C00037201,T00037201,982984,0.3425
C00037202,T00037202,2430688,0.3343
C00037203,T00037203,1476527,0.2352
C00037204,T00037204,3619537,0.2936
C00037205,T00037205,1879084,0.2764
C00037206,T00037206,1325573,0.3357
C00037207,T00037207,5000000,0.2711
C00037208,T00037208,1847944,0.2983
C00037209,T00037209,3029049,0.3079
C00037210,T00037210,1692575,0.3115
C00037211,T00037211,5000000,0.3243
C00037212,T00037212,4617325,0.2721
C00037213,T00037213,3035630,0.2333
C00037214,T00037214,2483419,0.326
C00037215,T00037215,1646059,0.3276
C00037216,T00037216,2218632,0.2417
C00037217,T00037217,5000000,0.2995
C00037218,T00037218,5000000,0.271
C00037219,T00037219,2717894,0.3499
C00037220,T00037220,2893920,0.3219
C00037221,T00037221,1596744,0.2934
C00037222,T00037222,2297991,0.3204
C00037223,T00037223,2184548,0.2498
C00037224,T00037224,1404048,0.3075
C00037225,T00037225,5000000,0.2372
C00037226,T00037226,1736164,0.2891
C00037227,T00037227,899509,0.328
C00037228,T00037228,3916799,0.2402
C00037229,T00037229,5000000,0.2909
C00037230,T00037230,5000000,0.2928
C00037231,T00037231,5000000,0.2488
C00037232,T00037232,1335162,0.3377
C00037233,T00037233,2446885,0.2361
C00037234,T00037234,5000000,0.2653
C00037235,T00037235,3458357,0.2366
C00037236,T00037236,1708953,0.2319
C00037237,T00037237,1753067,0.3125
C00037238,T00037238,2350997,0.3347
C00037239,T00037239,5000000,0.3257
C00037240,T00037240,1276173,0.2801
C00037241,T00037241,1486149,0.2421
C00037242,T00037242,3766076,0.2532
C00037243,T00037243,4485613,0.2467
C00037244,T00037244,2685760,0.2813
C00037245,T00037245,2186964,0.3046
C00037246,T00037246,3296114,0.2935
C00037247,T00037247,2733133,0.254
C00037248,T00037248,1423260,0.3191
C00037249,T00037249,1081257,0.3396
C00037250,T00037250,2955609,0.2748
C00037251,T00037251,1056865,0.275
C00037252,T00037252,2270202,0.3025
C00037253,T00037253,728429,0.2324
C00037254,T00037254,5000000,0.2342
C00037255,T00037255,5000000,0.2962
C00037256,T00037256,3625505,0.3039
C00037257,T00037257,1743519,0.273
C00037258,T00037258,1493625,0.318
C00037259,T00037259,5000000,0.284
C00037260,T00037260,1474149,0.288
C00037261,T00037261,736788,0.2913
C00037262,T00037262,1577148,0.2786
C00037263,T00037263,2424271,0.2448
C00037264,T00037264,1632461,0.2855
C00037265,T00037265,2181293,0.2604
C00037266,T00037266,2071271,0.2771
C00037267,T00037267,1439696,0.3334
C00037268,T00037268,1694184,0.3341
C00037269,T00037269,5000000,0.2925
C00037270,T00037270,2409762,0.3368
C00037271,T00037271,1998493,0.3161
C00037272,T00037272,1739230,0.2785
C00037273,T00037273,3639527,0.3057
C00037274,T00037274,5000000,0.2791
C00037275,T00037275,1342486,0.3386
C00037276,T00037276,3355457,0.2519
C00037277,T00037277,4699827,0.2492
C00037278,T00037278,3711241,0.263
C00037279,T00037279,1699677,0.3164
C00037280,T00037280,1620650,0.2633
C00037281,T00037281,1724142,0.3399
C00037282,T00037282,5000000,0.2436
C00037283,T00037283,934186,0.2951
C00037284,T00037284,3208676,0.2934
C00037285,T00037285,3808159,0.2789
C00037286,T00037286,5000000,0.2062
C00037287,T00037287,507574,0.2757
C00037288,T00037288,4163867,0.3223
C00037289,T00037289,5000000,0.2403
C00037290,T00037290,3972341,0.3283
C00037291,T00037291,5000000,0.3223
C00037292,T00037292,2354743,0.2885
C00037293,T00037293,3673316,0.2506
C00037294,T00037294,3050627,0.2656
C00037295,T00037295,5000000,0.2914
C00037296,T00037296,5000000,0.2556
C00037297,T00037297,1853426,0.2628
C00037298,T00037298,3768817,0.2708
C00037299,T00037299,5000000,0.2886
C00037300,T00037300,2708592,0.2427
C00037301,T00037301,5000000,0.3035
C00037302,T00037302,4353121,0.2503
C00037303,T00037303,5000000,0.2814
C00037304,T00037304,1741231,0.3067
C00037305,T00037305,2621110,0.323
C00037306,T00037306,2308122,0.2525
C00037307,T00037307,2501650,0.2819
C00037308,T00037308,4935632,0.2839
C00037309,T00037309,2260288,0.2889
C00037310,T00037310,1207535,0.2886
C00037311,T00037311,1001373,0.2595
C00037312,T00037312,5000000,0.227
C00037313,T00037313,5000000,0.207
C00037314,T00037314,4772036,0.2551
C00037315,T00037315,1585129,0.2569
C00037316,T00037316,1269668,0.2309
C00037317,T00037317,3025630,0.302
C00037318,T00037318,2166237,0.2339
C00037319,T00037319,1471977,0.3099
C00037320,T00037320,974532,0.221
C00037321,T00037321,2768530,0.2476
C00037322,T00037322,3757023,0.2965
C00037323,T00037323,1143900,0.2363
C00037324,T00037324,3702216,0.3076
C00037325,T00037325,5000000,0.2617
C00037326,T00037326,2418982,0.3459
C00037327,T00037327,1243938,0.3263
C00037328,T00037328,3493625,0.269
C00037329,T00037329,2563535,0.2928
C00037330,T00037330,2196778,0.2914
C00037331,T00037331,4249943,0.2416
C00037332,T00037332,1144433,0.3209
C00037333,T00037333,2710052,0.2303
C00037334,T00037334,2572446,0.2879
C00037335,T00037335,2544170,0.3468
C00037336,T00037336,1741049,0.3144
C00037337,T00037337,1023555,0.3138
C00037338,T00037338,2265208,0.2989
C00037339,T00037339,4687039,0.2293
C00037340,T00037340,1892316,0.2822
C00037341,T00037341,2145719,0.2156
C00037342,T00037342,5000000,0.2994
C00037343,T00037343,4610526,0.283
C00037344,T00037344,1040544,0.2984
C00037345,T00037345,1974321,0.2456
C00037346,T00037346,1084833,0.2415
C00037347,T00037347,1884309,0.3107
C00037348,T00037348,5000000,0.2229
C00037349,T00037349,5000000,0.2424
C00037350,T00037350,2354716,0.248
C00037351,T00037351,3357617,0.2783
C00037352,T00037352,3617471,0.2478
C00037353,T00037353,4380814,0.2456
C00037354,T00037354,4916206,0.2199
C00037355,T00037355,4978665,0.2714
C00037356,T00037356,2107187,0.2718
C00037357,T00037357,1777288,0.2433
C00037358,T00037358,4006506,0.2368
C00037359,T00037359,1356232,0.2478
C00037360,T00037360,3451706,0.2635
C00037361,T00037361,1099088,0.3068
C00037362,T00037362,5000000,0.2215
C00037363,T00037363,5000000,0.2317
C00037364,T00037364,2565743,0.2381
C00037365,T00037365,2174247,0.2459
C00037366,T00037366,1672235,0.2291
C00037367,T00037367,3281401,0.3185
C00037368,T00037368,1392039,0.2816
C00037369,T00037369,3774628,0.3358
C00037370,T00037370,5000000,0.2305
C00037371,T00037371,1664556,0.279
C00037372,T00037372,2718038,0.2161
C00037373,T00037373,2221708,0.2595
C00037374,T00037374,5000000,0.2673
C00037375,T00037375,4219159,0.3299
C00037376,T00037376,1452081,0.3192
C00037377,T00037377,2196533,0.2677
C00037378,T00037378,1128790,0.2872
C00037379,T00037379,2594042,0.2835
C00037380,T00037380,2076222,0.2755
C00037381,T00037381,5000000,0.2765
C00037382,T00037382,3838415,0.2031
C00037383,T00037383,952320,0.3496
C00037384,T00037384,5000000,0.2878
C00037385,T00037385,4045016,0.2662
C00037386,T00037386,4291665,0.2741
C00037387,T00037387,5000000,0.2849
C00037388,T00037388,1495991,0.3383
C00037389,T00037389,2365201,0.2944
C00037390,T00037390,4209818,0.3249
C00037391,T00037391,3861820,0.3137
C00037392,T00037392,3416225,0.2623
C00037393,T00037393,1233177,0.2553
C00037394,T00037394,3401532,0.319
C00037395,T00037395,1159112,0.2387
C00037396,T00037396,1968736,0.3257
C00037397,T00037397,1213622,0.3411
C00037398,T00037398,3635690,0.2892
C00037399,T00037399,5000000,0.2402
C00037400,T00037400,5000000,0.2611
C00037401,T00037401,3330706,0.3207
C00037402,T00037402,3941998,0.2336
C00037403,T00037403,1748321,0.2734
C00037404,T00037404,2996186,0.345
C00037405,T00037405,1632083,0.2709
C00037406,T00037406,1496947,0.3041
C00037407,T00037407,1632243,0.2651
C00037408,T00037408,3942456,0.2293
C00037409,T00037409,867939,0.3495
C00037410,T00037410,2771640,0.2951
C00037411,T00037411,4316424,0.2637
C00037412,T00037412,1686193,0.306
C00037413,T00037413,3932822,0.2942
C00037414,T00037414,2845568,0.2182
C00037415,T00037415,5000000,0.3396
C00037416,T00037416,4278085,0.3009
C00037417,T00037417,2747525,0.3495
C00037418,T00037418,3443161,0.2927
C00037419,T00037419,5000000,0.2294
C00037420,T00037420,2079314,0.2632
C00037421,T00037421,2111820,0.2678
C00037422,T00037422,5000000,0.2448
C00037423,T00037423,2236636,0.3252
C00037424,T00037424,5000000,0.2247
C00037425,T00037425,1587209,0.2482
C00037426,T00037426,2615563,0.3497
C00037427,T00037427,539593,0.3009
C00037428,T00037428,3016813,0.3109
C00037429,T00037429,3047227,0.2151
C00037430,T00037430,3059481,0.3474
C00037431,T00037431,3807196,0.3298
C00037432,T00037432,1995091,0.2617
C00037433,T00037433,1617587,0.2494
C00037434,T00037434,2920894,0.2468
C00037435,T00037435,947437,0.3302
C00037436,T00037436,2525853,0.3226
C00037437,T00037437,1745486,0.2573
C00037438,T00037438,1701429,0.2963
C00037439,T00037439,2662379,0.2976
C00037440,T00037440,2054123,0.2685
C00037441,T00037441,4149115,0.2493
C00037442,T00037442,988976,0.3455
C00037443,T00037443,2583567,0.2347
C00037444,T00037444,1637545,0.2499
C00037445,T00037445,3755312,0.254
C00037446,T00037446,2666628,0.2419
C00037447,T00037447,2579961,0.3393
C00037448,T00037448,1627802,0.2875
C00037449,T00037449,5000000,0.2332
C00037450,T00037450,5000000,0.2709
C00037451,T00037451,3565722,0.2951
C00037452,T00037452,3448192,0.2563
C00037453,T00037453,1361825,0.2813
C00037454,T00037454,2281955,0.267
C00037455,T00037455,2956298,0.2745
C00037456,T00037456,1759152,0.251
C00037457,T00037457,2913319,0.23
C00037458,T00037458,1743668,0.3147
C00037459,T00037459,3048076,0.2801
C00037460,T00037460,1835856,0.2806
C00037461,T00037461,4579508,0.2671
C00037462,T00037462,981145,0.2459
C00037463,T00037463,3092416,0.2413
C00037464,T00037464,4344139,0.2519
C00037465,T00037465,968216,0.3468
C00037466,T00037466,2877559,0.2491
C00037467,T00037467,5000000,0.2357
C00037468,T00037468,1406438,0.3459
C00037469,T00037469,974723,0.2356
C00037470,T00037470,3388199,0.2936
C00037471,T00037471,1361266,0.3022
C00037472,T00037472,1659081,0.2475
C00037473,T00037473,2423614,0.3038
C00037474,T00037474,1934558,0.247
C00037475,T00037475,1142111,0.3428
C00037476,T00037476,3417591,0.2406
C00037477,T00037477,5000000,0.3313
C00037478,T00037478,2967830,0.2826
C00037479,T00037479,1313321,0.2576
C00037480,T00037480,4094098,0.3209
C00037481,T00037481,2398478,0.345
C00037482,T00037482,1753145,0.332
C00037483,T00037483,1383300,0.3418
C00037484,T00037484,5000000,0.2811
C00037485,T00037485,2500398,0.2328
C00037486,T00037486,2383521,0.295
C00037487,T00037487,2752090,0.3048
C00037488,T00037488,5000000,0.2031
C00037489,T00037489,4892323,0.2804
C00037490,T00037490,3145645,0.269
C00037491,T00037491,4216682,0.3223
C00037492,T00037492,1199428,0.2478
C00037493,T00037493,2015460,0.2824
C00037494,T00037494,2360784,0.2451
C00037495,T00037495,1898449,0.275
C00037496,T00037496,2592353,0.2528
C00037497,T00037497,2050847,0.2831
C00037498,T00037498,1414569,0.2725
C00037499,T00037499,2029694,0.2851
C00037500,T00037500,5000000,0.2277
C00037501,T00037501,1897082,0.3151
C00037502,T00037502,3774506,0.255
C00037503,T00037503,2862679,0.2732
C00037504,T00037504,3648248,0.2447
C00037505,T00037505,4124188,0.3225
C00037506,T00037506,4418681,0.2802
C00037507,T00037507,2189495,0.2864
C00037508,T00037508,2168182,0.3472
C00037509,T00037509,1112165,0.2421
C00037510,T00037510,2057576,0.3151
C00037511,T00037511,2148150,0.2033
C00037512,T00037512,2073002,0.332
C00037513,T00037513,4156965,0.3341
C00037514,T00037514,504523,0.3115
C00037515,T00037515,5000000,0.2398
C00037516,T00037516,4631931,0.2502
C00037517,T00037517,5000000,0.2567
C00037518,T00037518,1018241,0.2654
C00037519,T00037519,5000000,0.3212
C00037520,T00037520,1758372,0.2629
C00037521,T00037521,3157331,0.2376
C00037522,T00037522,2969350,0.2588
C00037523,T00037523,1904832,0.2528
C00037524,T00037524,3775385,0.2525
C00037525,T00037525,2031432,0.3365
C00037526,T00037526,1853857,0.2585
C00037527,T00037527,5000000,0.2598
C00037528,T00037528,1602626,0.2712
C00037529,T00037529,5000000,0.2413
C00037530,T00037530,4052750,0.236
C00037531,T00037531,1436184,0.2513
C00037532,T00037532,2373152,0.2666
C00037533,T00037533,1649676,0.2622
C00037534,T00037534,651348,0.3438
C00037535,T00037535,2652958,0.2636
C00037536,T00037536,5000000,0.3254
C00037537,T00037537,1589141,0.326
C00037538,T00037538,1506768,0.3083
C00037539,T00037539,1057943,0.2509
C00037540,T00037540,1080623,0.3228
C00037541,T00037541,1193986,0.2846
C00037542,T00037542,4447929,0.247
C00037543,T00037543,1030674,0.2861
C00037544,T00037544,890207,0.2861
C00037545,T00037545,1664127,0.3382
C00037546,T00037546,5000000,0.2592
C00037547,T00037547,2384703,0.212
C00037548,T00037548,5000000,0.2331
C00037549,T00037549,2095701,0.2499
C00037550,T00037550,2657727,0.3082
C00037551,T00037551,2563665,0.2457
C00037552,T00037552,2430569,0.3427
C00037553,T00037553,3145443,0.2417
C00037554,T00037554,1995126,0.2894
C00037555,T00037555,3211906,0.2969
C00037556,T00037556,1909479,0.3135
C00037557,T00037557,1241414,0.3262
C00037558,T00037558,4800795,0.2974
C00037559,T00037559,1721162,0.2334
C00037560,T00037560,3090357,0.3077
C00037561,T00037561,750997,0.318
C00037562,T00037562,5000000,0.2144
C00037563,T00037563,1459621,0.3091
C00037564,T00037564,1284371,0.3231
C00037565,T00037565,1211892,0.2826
C00037566,T00037566,3651399,0.2693
C00037567,T00037567,5000000,0.2489
C00037568,T00037568,5000000,0.2401
C00037569,T00037569,3841143,0.3484
C00037570,T00037570,3306206,0.3325
C00037571,T00037571,1408854,0.3448
C00037572,T00037572,1829196,0.2451
C00037573,T00037573,4557911,0.2854
C00037574,T00037574,2517403,0.3251
C00037575,T00037575,1793523,0.2558
C00037576,T00037576,5000000,0.3109
C00037577,T00037577,5000000,0.2521
C00037578,T00037578,2379574,0.2891
C00037579,T00037579,2839639,0.2979
C00037580,T00037580,2340952,0.2345
C00037581,T00037581,2589847,0.3123
C00037582,T00037582,2073674,0.2719
C00037583,T00037583,5000000,0.2457
C00037584,T00037584,3727257,0.253
C00037585,T00037585,2673312,0.2869
C00037586,T00037586,5000000,0.2878
C00037587,T00037587,2147248,0.3009
C00037588,T00037588,5000000,0.3365
C00037589,T00037589,5000000,0.2922
C00037590,T00037590,1065257,0.2671
C00037591,T00037591,3097674,0.3027
C00037592,T00037592,1616788,0.3102
C00037593,T00037593,1529284,0.2981
C00037594,T00037594,5000000,0.2153
C00037595,T00037595,2579398,0.2697
C00037596,T00037596,4193035,0.2735
C00037597,T00037597,771913,0.3393
C00037598,T00037598,5000000,0.2364
C00037599,T00037599,1828306,0.2456
C00037600,T00037600,2230688,0.2582
C00037601,T00037601,1218964,0.2495
C00037602,T00037602,2838433,0.2696
C00037603,T00037603,1800702,0.3119
C00037604,T00037604,1855479,0.238
C00037605,T00037605,4973368,0.277
C00037606,T00037606,3251342,0.3177
C00037607,T00037607,3113860,0.3467
C00037608,T00037608,5000000,0.2288
C00037609,T00037609,1260761,0.2948
C00037610,T00037610,3497052,0.2738
C00037611,T00037611,2687977,0.2409
C00037612,T00037612,2647128,0.3239
C00037613,T00037613,1530588,0.3088
C00037614,T00037614,2411584,0.2729
C00037615,T00037615,2097230,0.302
C00037616,T00037616,2849352,0.3037
C00037617,T00037617,2549863,0.3397
C00037618,T00037618,4226751,0.2184
C00037619,T00037619,626756,0.2212
C00037620,T00037620,1275970,0.2646
C00037621,T00037621,5000000,0.3252
C00037622,T00037622,2603434,0.3062
C00037623,T00037623,5000000,0.2636
C00037624,T00037624,1674238,0.3149
C00037625,T00037625,558451,0.2728
C00037626,T00037626,2346926,0.3122
C00037627,T00037627,3252732,0.3216
C00037628,T00037628,5000000,0.229
C00037629,T00037629,832588,0.3296
C00037630,T00037630,2891843,0.2939
C00037631,T00037631,5000000,0.2438
C00037632,T00037632,3339839,0.3265
C00037633,T00037633,5000000,0.2603
C00037634,T00037634,5000000,0.3386
C00037635,T00037635,1451353,0.3243
C00037636,T00037636,1850703,0.2907
C00037637,T00037637,5000000,0.2503
C00037638,T00037638,1502059,0.2462
C00037639,T00037639,2961963,0.3037
C00037640,T00037640,5000000,0.2976
C00037641,T00037641,5000000,0.2507
C00037642,T00037642,2242187,0.2807
C00037643,T00037643,5000000,0.3211
C00037644,T00037644,2443197,0.2888
C00037645,T00037645,602530,0.2723
C00037646,T00037646,2215379,0.2658
C00037647,T00037647,2507010,0.3016
C00037648,T00037648,3053561,0.2889
C00037649,T00037649,3604662,0.3179
C00037650,T00037650,2183551,0.2786
C00037651,T00037651,2201015,0.2429
C00037652,T00037652,2126051,0.2247
C00037653,T00037653,4988911,0.2709
C00037654,T00037654,5000000,0.2956
C00037655,T00037655,1880040,0.2671
C00037656,T00037656,1744339,0.3138
C00037657,T00037657,564311,0.3016
C00037658,T00037658,2054101,0.3216
C00037659,T00037659,2220024,0.2396
C00037660,T00037660,1410801,0.3365
C00037661,T00037661,2563343,0.2539
C00037662,T00037662,1549577,0.2565
C00037663,T00037663,1850860,0.3164
C00037664,T00037664,3843038,0.3209
C00037665,T00037665,1174183,0.3205
C00037666,T00037666,1863539,0.2605
C00037667,T00037667,1627719,0.2894
C00037668,T00037668,4122635,0.2885
C00037669,T00037669,2902506,0.2362
C00037670,T00037670,5000000,0.216
C00037671,T00037671,1489683,0.3034
C00037672,T00037672,4077857,0.2658
C00037673,T00037673,1442462,0.3331
C00037674,T00037674,5000000,0.2432
C00037675,T00037675,2461300,0.2761
C00037676,T00037676,4317495,0.3294
C00037677,T00037677,2679433,0.2931
C00037678,T00037678,4086168,0.2252
C00037679,T00037679,2701427,0.2937
C00037680,T00037680,1534977,0.2932
